Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Parent_A,Nursery_E,False,False,Nursery_E,4
1,Parent_B,Nursery_C,False,False,Nursery_C,3
1,Parent_C,Nursery_B,False,False,Nursery_B,1
1,Parent_D,Nursery_D,False,False,Nursery_D,5
1,Parent_E,Nursery_A,False,False,Nursery_A,3
2,Parent_A,Nursery_E,False,False,Nursery_E,4
2,Parent_B,Nursery_C,False,False,Nursery_C,3
2,Parent_C,Nursery_B,False,False,Nursery_B,1
2,Parent_D,Nursery_D,False,False,Nursery_D,5
2,Parent_E,Nursery_A,False,False,Nursery_A,3
3,Parent_A,Nursery_E,False,False,Nursery_E,4
3,Parent_B,Nursery_C,False,False,Nursery_C,3
3,Parent_C,Nursery_B,False,False,Nursery_B,1
3,Parent_D,Nursery_D,False,False,Nursery_D,5
3,Parent_E,Nursery_A,False,False,Nursery_A,3
4,Parent_A,Nursery_E,False,False,Nursery_E,4
4,Parent_B,Nursery_C,False,False,Nursery_C,3
4,Parent_C,Nursery_B,False,False,Nursery_B,1
4,Parent_D,Nursery_A,False,False,Nursery_A,3
4,Parent_E,Nursery_D,False,False,Nursery_D,2
5,Parent_A,Nursery_E,False,False,Nursery_E,4
5,Parent_B,Nursery_C,False,False,Nursery_C,3
5,Parent_C,Nursery_B,False,False,Nursery_B,1
5,Parent_D,Nursery_D,False,False,Nursery_D,5
5,Parent_E,Nursery_A,False,False,Nursery_A,3
6,Parent_A,Nursery_A,False,False,Nursery_A,3
6,Parent_B,Nursery_C,False,False,Nursery_C,3
6,Parent_C,Nursery_B,False,False,Nursery_B,1
6,Parent_D,Nursery_E,False,False,Nursery_E,4
6,Parent_E,Nursery_D,False,False,Nursery_D,2
7,Parent_A,Nursery_E,False,False,Nursery_E,4
7,Parent_B,Nursery_C,False,False,Nursery_C,3
7,Parent_C,Nursery_B,False,False,Nursery_B,1
7,Parent_D,Nursery_D,False,False,Nursery_D,5
7,Parent_E,Nursery_A,False,False,Nursery_A,3
8,Parent_A,Nursery_E,False,False,Nursery_E,4
8,Parent_B,Nursery_C,False,False,Nursery_C,3
8,Parent_C,Nursery_B,False,False,Nursery_B,1
8,Parent_D,Nursery_D,False,False,Nursery_D,5
8,Parent_E,Nursery_A,False,False,Nursery_A,3
9,Parent_A,Nursery_E,False,False,Nursery_E,4
9,Parent_B,Nursery_C,False,False,Nursery_C,3
9,Parent_C,Nursery_B,False,False,Nursery_B,1
9,Parent_D,Nursery_D,False,False,Nursery_D,5
9,Parent_E,Nursery_A,False,False,Nursery_A,3
10,Parent_A,Nursery_E,False,False,Nursery_E,4
10,Parent_B,Nursery_C,False,False,Nursery_C,3
10,Parent_C,Nursery_B,False,False,Nursery_B,1
10,Parent_D,Nursery_D,False,False,Nursery_D,5
10,Parent_E,Nursery_A,False,False,Nursery_A,3
11,Parent_A,Nursery_E,True,False,Nursery_E,4
11,Parent_B,Nursery_B,True,False,Nursery_B,2
11,Parent_C,Nursery_C,True,False,Nursery_C,2
11,Parent_D,Nursery_D,True,False,Nursery_D,5
11,Parent_E,Nursery_A,True,False,Nursery_A,3
12,Parent_A,Nursery_E,False,False,Nursery_E,4
12,Parent_B,Nursery_C,False,False,Nursery_C,3
12,Parent_C,Nursery_B,False,False,Nursery_B,1
12,Parent_D,Nursery_D,False,False,Nursery_D,5
12,Parent_E,Nursery_A,False,False,Nursery_A,3
13,Parent_A,Nursery_E,True,False,Nursery_E,4
13,Parent_B,Nursery_B,True,False,Nursery_B,2
13,Parent_C,Nursery_C,True,False,Nursery_C,2
13,Parent_D,Nursery_D,True,False,Nursery_D,5
13,Parent_E,Nursery_A,True,False,Nursery_A,3
14,Parent_A,Nursery_E,False,False,Nursery_E,4
14,Parent_B,Nursery_C,False,False,Nursery_C,3
14,Parent_C,Nursery_B,False,False,Nursery_B,1
14,Parent_D,Nursery_A,False,False,Nursery_A,3
14,Parent_E,Nursery_D,False,False,Nursery_D,2
15,Parent_A,Nursery_E,False,False,Nursery_E,4
