Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Parent_A,Nursery_A,False,False,Nursery_A,2
1,Parent_B,Nursery_C,False,False,Nursery_C,5
1,Parent_C,Nursery_B,False,False,Nursery_B,5
1,Parent_D,Nursery_D,False,False,Nursery_D,1
1,Parent_E,Nursery_E,False,False,Nursery_E,2
2,Parent_A,Nursery_A,True,True,Nursery_A,2
2,Parent_B,Nursery_B,True,True,Nursery_B,3
2,Parent_C,Nursery_C,True,True,Nursery_C,2
2,Parent_D,Nursery_D,True,True,Nursery_D,1
2,Parent_E,Nursery_E,True,True,Nursery_E,2
3,Parent_A,Nursery_A,False,False,Nursery_A,2
3,Parent_B,Nursery_C,False,False,Nursery_C,5
3,Parent_C,Nursery_B,False,False,Nursery_B,5
3,Parent_D,Nursery_D,False,False,Nursery_D,1
3,Parent_E,Nursery_E,False,False,Nursery_E,2
4,Parent_A,Nursery_A,True,True,Nursery_A,2
4,Parent_B,Nursery_B,True,True,Nursery_B,3
4,Parent_C,Nursery_C,True,True,Nursery_C,2
4,Parent_D,Nursery_D,True,True,Nursery_D,1
4,Parent_E,Nursery_E,True,True,Nursery_E,2
5,Parent_A,Nursery_A,True,True,Nursery_A,2
5,Parent_B,Nursery_B,True,True,Nursery_B,3
5,Parent_C,Nursery_C,True,True,Nursery_C,2
5,Parent_D,Nursery_D,True,True,Nursery_D,1
5,Parent_E,Nursery_E,True,True,Nursery_E,2
6,Parent_A,Nursery_B,False,False,Nursery_B,3
6,Parent_B,Nursery_C,False,False,Nursery_C,5
6,Parent_C,Nursery_A,False,False,Nursery_A,4
6,Parent_D,Nursery_D,False,False,Nursery_D,1
6,Parent_E,Nursery_E,False,False,Nursery_E,2
7,Parent_A,Nursery_A,False,False,Nursery_A,2
7,Parent_B,Nursery_B,False,False,Nursery_B,3
7,Parent_C,Unmatched,False,False,Unmatched,-
7,Parent_D,Nursery_D,False,False,Nursery_D,1
7,Parent_E,Nursery_E,False,False,Nursery_E,2
8,Parent_A,Nursery_A,False,True,Nursery_A,2
8,Parent_B,Nursery_E,False,True,Nursery_E,1
8,Parent_C,Nursery_B,False,True,Nursery_B,5
8,Parent_D,Nursery_D,False,True,Nursery_D,1
8,Parent_E,Nursery_C,False,True,Nursery_C,3
9,Parent_A,Nursery_A,True,True,Nursery_A,2
9,Parent_B,Nursery_B,True,True,Nursery_B,3
9,Parent_C,Nursery_C,True,True,Nursery_C,2
9,Parent_D,Nursery_D,True,True,Nursery_D,1
9,Parent_E,Nursery_E,True,True,Nursery_E,2
10,Parent_A,Nursery_A,True,True,Nursery_A,2
10,Parent_B,Nursery_B,True,True,Nursery_B,3
10,Parent_C,Nursery_C,True,True,Nursery_C,2
10,Parent_D,Nursery_D,True,True,Nursery_D,1
10,Parent_E,Nursery_E,True,True,Nursery_E,2
11,Parent_A,Nursery_A,True,True,Nursery_A,2
11,Parent_B,Nursery_B,True,True,Nursery_B,3
11,Parent_C,Nursery_C,True,True,Nursery_C,2
11,Parent_D,Nursery_D,True,True,Nursery_D,1
11,Parent_E,Nursery_E,True,True,Nursery_E,2
12,Parent_A,Nursery_A,True,True,Nursery_A,2
12,Parent_B,Nursery_B,True,True,Nursery_B,3
12,Parent_C,Nursery_C,True,True,Nursery_C,2
12,Parent_D,Nursery_D,True,True,Nursery_D,1
12,Parent_E,Nursery_E,True,True,Nursery_E,2
13,Parent_A,Nursery_A,False,False,Nursery_A,2
13,Parent_B,Nursery_C,False,False,Nursery_C,5
13,Parent_C,Nursery_B,False,False,Nursery_B,5
13,Parent_D,Nursery_D,False,False,Nursery_D,1
13,Parent_E,Nursery_E,False,False,Nursery_E,2
14,Parent_A,Nursery_A,True,True,Nursery_A,2
14,Parent_B,Nursery_B,True,True,Nursery_B,3
14,Parent_C,Nursery_C,True,True,Nursery_C,2
14,Parent_D,Nursery_D,True,True,Nursery_D,1
14,Parent_E,Nursery_E,True,True,Nursery_E,2
15,Parent_A,Nursery_B,False,False,Nursery_B,3
15,Parent_B,Nursery_C,False,False,Nursery_C,5
15,Parent_C,Nursery_A,False,False,Nursery_A,4
15,Parent_D,Nursery_D,False,False,Nursery_D,1
15,Parent_E,Nursery_E,False,False,Nursery_E,2
16,Parent_A,Nursery_B,False,False,Nursery_B,3
16,Parent_B,Nursery_C,False,False,Nursery_C,5
16,Parent_C,Nursery_A,False,False,Nursery_A,4
16,Parent_D,Nursery_D,False,False,Nursery_D,1
16,Parent_E,Nursery_E,False,False,Nursery_E,2
17,Parent_A,Nursery_A,False,False,Nursery_A,2
17,Parent_B,Nursery_C,False,False,Nursery_C,5
17,Parent_C,Nursery_B,False,False,Nursery_B,5
17,Parent_D,Nursery_D,False,False,Nursery_D,1
17,Parent_E,Nursery_E,False,False,Nursery_E,2
18,Parent_A,Nursery_A,True,True,Nursery_A,2
18,Parent_B,Nursery_B,True,True,Nursery_B,3
18,Parent_C,Nursery_C,True,True,Nursery_C,2
18,Parent_D,Nursery_D,True,True,Nursery_D,1
18,Parent_E,Nursery_E,True,True,Nursery_E,2
19,Parent_A,Nursery_A,True,True,Nursery_A,2
19,Parent_B,Nursery_B,True,True,Nursery_B,3
19,Parent_C,Nursery_C,True,True,Nursery_C,2
19,Parent_D,Nursery_D,True,True,Nursery_D,1
19,Parent_E,Nursery_E,True,True,Nursery_E,2
20,Parent_A,Nursery_B,False,False,Nursery_B,3
20,Parent_B,Nursery_C,False,False,Nursery_C,5
20,Parent_C,Nursery_A,False,False,Nursery_A,4
20,Parent_D,Nursery_D,False,False,Nursery_D,1
20,Parent_E,Nursery_E,False,False,Nursery_E,2
21,Parent_A,Nursery_B,False,False,Nursery_B,3
