Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Parent_A,Nursery_B,False,False,Nursery_B,1
1,Parent_B,Nursery_C,False,False,Nursery_C,2
1,Parent_C,Nursery_A,False,False,Nursery_A,3
1,Parent_D,Nursery_D,False,False,Nursery_D,1
1,Parent_E,Unmatched,False,False,Unmatched,-
2,Parent_A,Nursery_A,False,False,Nursery_A,2
2,Parent_B,Nursery_B,False,False,Nursery_B,3
2,Parent_C,Nursery_C,False,False,Nursery_C,1
2,Parent_D,Nursery_D,False,False,Nursery_D,1
2,Parent_E,Nursery_E,False,False,Nursery_E,1
3,Parent_A,Nursery_B,False,False,Nursery_B,1
3,Parent_B,Nursery_C,False,False,Nursery_C,2
3,Parent_C,Nursery_D,False,False,Nursery_D,4
3,Parent_D,Unmatched,False,False,Unmatched,-
3,Parent_E,Nursery_E,False,False,Nursery_E,1
4,Parent_A,Nursery_A,False,False,Nursery_A,2
4,Parent_B,Nursery_B,False,False,Nursery_B,3
4,Parent_C,Nursery_C,False,False,Nursery_C,1
4,Parent_D,Nursery_E,False,False,Nursery_E,5
4,Parent_E,Nursery_D,False,False,Nursery_D,5
5,Parent_A,Nursery_B,False,False,Nursery_B,1
5,Parent_B,Nursery_C,False,False,Nursery_C,2
5,Parent_C,Nursery_A,False,False,Nursery_A,3
5,Parent_D,Nursery_D,False,False,Nursery_D,1
5,Parent_E,Nursery_E,False,False,Nursery_E,1
6,Parent_A,Nursery_B,True,True,Nursery_B,1
6,Parent_B,Nursery_A,True,True,Nursery_A,1
6,Parent_C,Nursery_C,True,True,Nursery_C,1
6,Parent_D,Nursery_D,True,True,Nursery_D,1
6,Parent_E,Nursery_E,True,True,Nursery_E,1
7,Parent_A,Nursery_A,False,False,Nursery_A,2
7,Parent_B,Nursery_C,False,False,Nursery_C,2
7,Parent_C,Nursery_E,False,False,Nursery_E,5
7,Parent_D,Nursery_D,False,False,Nursery_D,1
7,Parent_E,Unmatched,False,False,Unmatched,-
8,Parent_A,Nursery_A,False,False,Nursery_A,2
8,Parent_B,Nursery_B,False,False,Nursery_B,3
8,Parent_C,Nursery_C,False,False,Nursery_C,1
8,Parent_D,Nursery_D,False,False,Nursery_D,1
8,Parent_E,Nursery_E,False,False,Nursery_E,1
9,Parent_A,Nursery_B,False,False,Nursery_B,1
9,Parent_B,Nursery_A,False,False,Nursery_A,1
9,Parent_C,Nursery_D,False,False,Nursery_D,4
9,Parent_D,Unmatched,False,False,Unmatched,-
9,Parent_E,Nursery_E,False,False,Nursery_E,1
10,Parent_A,Nursery_B,True,True,Nursery_B,1
10,Parent_B,Nursery_A,True,True,Nursery_A,1
10,Parent_C,Nursery_C,True,True,Nursery_C,1
10,Parent_D,Nursery_D,True,True,Nursery_D,1
10,Parent_E,Nursery_E,True,True,Nursery_E,1
11,Parent_A,Nursery_B,True,True,Nursery_B,1
11,Parent_B,Nursery_A,True,True,Nursery_A,1
11,Parent_C,Nursery_C,True,True,Nursery_C,1
11,Parent_D,Nursery_D,True,True,Nursery_D,1
11,Parent_E,Nursery_E,True,True,Nursery_E,1
12,Parent_A,Nursery_B,False,False,Nursery_B,1
12,Parent_B,Nursery_C,False,False,Nursery_C,2
12,Parent_C,Nursery_D,False,False,Nursery_D,4
12,Parent_D,Nursery_A,False,False,Nursery_A,2
12,Parent_E,Unmatched,False,False,Unmatched,-
13,Parent_A,Nursery_B,False,False,Nursery_B,1
13,Parent_B,Nursery_C,False,False,Nursery_C,2
13,Parent_C,Nursery_A,False,False,Nursery_A,3
13,Parent_D,Nursery_D,False,False,Nursery_D,1
13,Parent_E,Nursery_E,False,False,Nursery_E,1
14,Parent_A,Nursery_B,False,False,Nursery_B,1
14,Parent_B,Nursery_C,False,False,Nursery_C,2
14,Parent_C,Nursery_E,False,False,Nursery_E,5
14,Parent_D,Nursery_D,False,False,Nursery_D,1
14,Parent_E,Unmatched,False,False,Unmatched,-
15,Parent_A,Nursery_B,True,True,Nursery_B,1
15,Parent_B,Nursery_A,True,True,Nursery_A,1
15,Parent_C,Nursery_C,True,True,Nursery_C,1
15,Parent_D,Nursery_D,True,True,Nursery_D,1
15,Parent_E,Nursery_E,True,True,Nursery_E,1
16,Parent_A,Nursery_B,False,False,Nursery_B,1
16,Parent_B,Nursery_A,False,False,Nursery_A,1
16,Parent_C,Nursery_C,False,False,Nursery_C,1
16,Parent_D,Nursery_E,False,False,Nursery_E,5
16,Parent_E,Unmatched,False,False,Unmatched,-
17,Parent_A,Nursery_A,False,False,Nursery_A,2
17,Parent_B,Nursery_E,False,False,Nursery_E,4
17,Parent_C,Nursery_C,False,False,Nursery_C,1
17,Parent_D,Nursery_D,False,False,Nursery_D,1
17,Parent_E,Unmatched,False,False,Unmatched,-
18,Parent_A,Nursery_B,True,True,Nursery_B,1
18,Parent_B,Nursery_A,True,True,Nursery_A,1
18,Parent_C,Nursery_C,True,True,Nursery_C,1
18,Parent_D,Nursery_D,True,True,Nursery_D,1
18,Parent_E,Nursery_E,True,True,Nursery_E,1
19,Parent_A,Nursery_A,False,False,Nursery_A,2
19,Parent_B,Nursery_C,False,False,Nursery_C,2
19,Parent_C,Nursery_D,False,False,Nursery_D,4
19,Parent_D,Nursery_B,False,False,Nursery_B,4
19,Parent_E,Unmatched,False,False,Unmatched,-
20,Parent_A,Nursery_A,False,False,Nursery_A,2
20,Parent_B,Nursery_D,False,False,Nursery_D,5
20,Parent_C,Nursery_C,False,False,Nursery_C,1
20,Parent_D,Nursery_B,False,False,Nursery_B,4
20,Parent_E,Nursery_E,False,False,Nursery_E,1
21,Parent_A,Nursery_B,True,True,Nursery_B,1
21,Parent_B,Nursery_A,True,True,Nursery_A,1
21,Parent_C,Nursery_C,True,True,Nursery_C,1
21,Parent_D,Nursery_D,True,True,Nursery_D,1
21,Parent_E,Nursery_E,True,True,Nursery_E,1
22,Parent_A,Nursery_A,False,False,Nursery_A,2
22,Parent_B,Nursery_B,False,False,Nursery_B,3
22,Parent_C,Nursery_C,False,False,Nursery_C,1
22,Parent_D,Nursery_D,False,False,Nursery_D,1
22,Parent_E,Nursery_E,False,False,Nursery_E,1
23,Parent_A,Nursery_A,False,False,Nursery_A,2
23,Parent_B,Nursery_C,False,False,Nursery_C,2
23,Parent_C,Nursery_B,False,False,Nursery_B,2
23,Parent_D,Nursery_D,False,False,Nursery_D,1
23,Parent_E,Unmatched,False,False,Unmatched,-
24,Parent_A,Nursery_A,False,False,Nursery_A,2
24,Parent_B,Nursery_C,False,False,Nursery_C,2
24,Parent_C,Nursery_B,False,False,Nursery_B,2
24,Parent_D,Nursery_D,False,False,Nursery_D,1
24,Parent_E,Nursery_E,False,False,Nursery_E,1
25,Parent_A,Nursery_A,False,False,Nursery_A,2
25,Parent_B,Nursery_B,False,False,Nursery_B,3
25,Parent_C,Nursery_C,False,False,Nursery_C,1
25,Parent_D,Nursery_D,False,False,Nursery_D,1
25,Parent_E,Nursery_E,False,False,Nursery_E,1
26,Parent_A,Nursery_A,False,False,Nursery_A,2
26,Parent_B,Nursery_B,False,False,Nursery_B,3
26,Parent_C,Nursery_C,False,False,Nursery_C,1
26,Parent_D,Nursery_D,False,False,Nursery_D,1
26,Parent_E,Nursery_E,False,False,Nursery_E,1
27,Parent_A,Nursery_A,False,False,Nursery_A,2
27,Parent_B,Nursery_B,False,False,Nursery_B,3
27,Parent_C,Nursery_C,False,False,Nursery_C,1
27,Parent_D,Nursery_D,False,False,Nursery_D,1
27,Parent_E,Nursery_E,False,False,Nursery_E,1
28,Parent_A,Nursery_B,False,False,Nursery_B,1
28,Parent_B,Nursery_C,False,False,Nursery_C,2
28,Parent_C,Nursery_A,False,False,Nursery_A,3
28,Parent_D,Nursery_D,False,False,Nursery_D,1
28,Parent_E,Nursery_E,False,False,Nursery_E,1
29,Parent_A,Nursery_A,False,False,Nursery_A,2
29,Parent_B,Nursery_C,False,False,Nursery_C,2
29,Parent_C,Nursery_B,False,False,Nursery_B,2
29,Parent_D,Nursery_D,False,False,Nursery_D,1
29,Parent_E,Unmatched,False,False,Unmatched,-
30,Parent_A,Nursery_B,False,False,Nursery_B,1
30,Parent_B,Nursery_C,False,False,Nursery_C,2
30,Parent_C,Nursery_D,False,False,Nursery_D,4
30,Parent_D,Nursery_A,False,False,Nursery_A,2
30,Parent_E,Nursery_E,False,False,Nursery_E,1
31,Parent_A,Nursery_B,True,True,Nursery_B,1
31,Parent_B,Nursery_A,True,True,Nursery_A,1
31,Parent_C,Nursery_C,True,True,Nursery_C,1
31,Parent_D,Nursery_D,True,True,Nursery_D,1
31,Parent_E,Nursery_E,True,True,Nursery_E,1
32,Parent_A,Nursery_A,False,False,Nursery_A,2
32,Parent_B,Nursery_C,False,False,Nursery_C,2
32,Parent_C,Nursery_D,False,False,Nursery_D,4
32,Parent_D,Nursery_B,False,False,Nursery_B,4
32,Parent_E,Nursery_E,False,False,Nursery_E,1
