Trial,Agent,Matched_Partner,Stability,Efficiency
1,Student_A,School_B,True,False
1,Student_B,School_C,True,False
1,Student_C,School_D,True,False
1,Student_D,School_A,True,False
1,Student_E,School_E,True,False
2,Student_A,School_B,True,True
2,Student_B,School_E,True,True
2,Student_C,School_D,True,True
2,Student_D,School_A,True,True
2,Student_E,School_C,True,True
3,Student_A,School_B,False,True
3,Student_B,School_C,False,True
3,Student_C,School_D,False,True
3,Student_D,School_E,False,True
3,Student_E,School_A,False,True
4,Student_A,School_E,False,True
4,Student_B,School_B,False,True
4,Student_C,School_D,False,True
4,Student_D,School_A,False,True
4,Student_E,School_C,False,True
5,Student_A,School_E,False,True
5,Student_B,School_C,False,True
5,Student_C,School_D,False,True
5,Student_D,School_A,False,True
5,Student_E,School_B,False,True
6,Student_A,School_B,True,False
6,Student_B,School_C,True,False
6,Student_C,School_D,True,False
6,Student_D,School_A,True,False
6,Student_E,School_E,True,False
7,Student_A,School_E,False,False
7,Student_B,Unmatched,False,False
7,Student_C,School_B,False,False
7,Student_D,School_A,False,False
7,Student_E,School_C,False,False
8,Student_A,School_E,False,False
8,Student_B,School_A,False,False
8,Student_C,School_D,False,False
8,Student_D,School_B,False,False
8,Student_E,School_C,False,False
9,Student_A,School_B,True,True
9,Student_B,School_E,True,True
9,Student_C,School_D,True,True
9,Student_D,School_A,True,True
9,Student_E,School_C,True,True
10,Student_A,School_E,False,False
10,Student_B,School_C,False,False
10,Student_C,School_B,False,False
10,Student_D,School_D,False,False
10,Student_E,Unmatched,False,False
11,Student_A,School_B,False,True
11,Student_B,School_C,False,True
11,Student_C,School_D,False,True
11,Student_D,School_E,False,True
11,Student_E,School_A,False,True
12,Student_A,School_E,False,True
12,Student_B,School_C,False,True
12,Student_C,School_D,False,True
12,Student_D,School_A,False,True
12,Student_E,School_B,False,True
13,Student_A,School_E,False,False
13,Student_B,School_C,False,False
13,Student_C,School_D,False,False
13,Student_D,School_B,False,False
13,Student_E,Unmatched,False,False
14,Student_A,School_E,False,True
14,Student_B,School_C,False,True
14,Student_C,School_B,False,True
14,Student_D,School_A,False,True
14,Student_E,School_D,False,True
15,Student_A,School_B,True,False
15,Student_B,School_C,True,False
15,Student_C,School_D,True,False
15,Student_D,School_A,True,False
15,Student_E,School_E,True,False
16,Student_A,School_B,True,True
16,Student_B,School_E,True,True
16,Student_C,School_D,True,True
16,Student_D,School_A,True,True
16,Student_E,School_C,True,True
17,Student_A,School_A,False,False
17,Student_B,School_C,False,False
17,Student_C,School_D,False,False
17,Student_D,School_E,False,False
17,Student_E,School_B,False,False
18,Student_A,School_D,False,False
18,Student_B,School_C,False,False
18,Student_C,School_A,False,False
18,Student_D,School_B,False,False
18,Student_E,School_E,False,False
19,Student_A,School_D,False,False
19,Student_B,School_C,False,False
19,Student_C,School_A,False,False
19,Student_D,School_B,False,False
19,Student_E,School_E,False,False
20,Student_A,School_D,False,False
20,Student_B,School_E,False,False
20,Student_C,School_B,False,False
20,Student_D,School_A,False,False
20,Student_E,School_C,False,False
21,Student_A,School_B,True,False
21,Student_B,School_C,True,False
21,Student_C,School_D,True,False
21,Student_D,School_A,True,False
21,Student_E,School_E,True,False
22,Student_A,School_D,False,False
22,Student_B,School_E,False,False
22,Student_C,Unmatched,False,False
22,Student_D,School_A,False,False
22,Student_E,School_B,False,False
23,Student_A,School_E,False,False
23,Student_B,School_A,False,False
23,Student_C,School_D,False,False
23,Student_D,School_C,False,False
23,Student_E,School_B,False,False
24,Student_A,School_D,False,False
24,Student_B,School_E,False,False
24,Student_C,School_B,False,False
24,Student_D,School_A,False,False
24,Student_E,School_C,False,False
25,Student_A,School_B,True,False
25,Student_B,School_C,True,False
25,Student_C,School_D,True,False
25,Student_D,School_A,True,False
25,Student_E,School_E,True,False
26,Student_A,School_E,False,False
26,Student_B,School_B,False,False
26,Student_C,School_D,False,False
26,Student_D,School_C,False,False
26,Student_E,Unmatched,False,False
27,Student_A,School_B,True,True
27,Student_B,School_E,True,True
27,Student_C,School_D,True,True
27,Student_D,School_A,True,True
27,Student_E,School_C,True,True
28,Student_A,School_D,False,False
28,Student_B,School_E,False,False
28,Student_C,School_B,False,False
28,Student_D,School_A,False,False
28,Student_E,School_C,False,False
29,Student_A,School_E,False,True
29,Student_B,School_C,False,True
29,Student_C,School_D,False,True
29,Student_D,School_A,False,True
29,Student_E,School_B,False,True
30,Student_A,School_E,False,False
30,Student_B,School_A,False,False
30,Student_C,School_D,False,False
30,Student_D,Unmatched,False,False
30,Student_E,School_C,False,False
31,Student_A,School_B,False,False
31,Student_B,School_E,False,False
31,Student_C,School_D,False,False
31,Student_D,School_C,False,False
31,Student_E,Unmatched,False,False
32,Student_A,School_E,False,True
32,Student_B,School_C,False,True
32,Student_C,School_D,False,True
32,Student_D,School_A,False,True
32,Student_E,School_B,False,True
33,Student_A,School_E,False,True
33,Student_B,School_C,False,True
33,Student_C,School_D,False,True
33,Student_D,School_A,False,True
33,Student_E,School_B,False,True
34,Student_A,School_B,True,True
34,Student_B,School_E,True,True
34,Student_C,School_D,True,True
34,Student_D,School_A,True,True
34,Student_E,School_C,True,True
35,Student_A,School_B,True,True
35,Student_B,School_E,True,True
35,Student_C,School_D,True,True
35,Student_D,School_A,True,True
35,Student_E,School_C,True,True
36,Student_A,School_B,True,True
36,Student_B,School_E,True,True
36,Student_C,School_D,True,True
36,Student_D,School_A,True,True
36,Student_E,School_C,True,True
37,Student_A,School_E,False,True
37,Student_B,School_C,False,True
37,Student_C,School_D,False,True
37,Student_D,School_A,False,True
37,Student_E,School_B,False,True
38,Student_A,School_B,False,False
38,Student_B,School_E,False,False
38,Student_C,School_D,False,False
38,Student_D,School_A,False,False
38,Student_E,Unmatched,False,False
39,Student_A,School_B,False,False
39,Student_B,School_E,False,False
39,Student_C,School_D,False,False
39,Student_D,School_A,False,False
39,Student_E,Unmatched,False,False
40,Student_A,School_B,True,False
40,Student_B,School_C,True,False
40,Student_C,School_D,True,False
40,Student_D,School_A,True,False
40,Student_E,School_E,True,False
41,Student_A,School_B,True,True
41,Student_B,School_E,True,True
41,Student_C,School_D,True,True
41,Student_D,School_A,True,True
41,Student_E,School_C,True,True
42,Student_A,School_E,False,False
42,Student_B,School_C,False,False
42,Student_C,School_D,False,False
42,Student_D,School_B,False,False
42,Student_E,Unmatched,False,False
43,Student_A,School_E,False,True
43,Student_B,School_C,False,True
43,Student_C,School_B,False,True
43,Student_D,School_A,False,True
43,Student_E,School_D,False,True
44,Student_A,School_B,False,True
44,Student_B,School_C,False,True
44,Student_C,School_D,False,True
44,Student_D,School_E,False,True
44,Student_E,School_A,False,True
45,Student_A,School_E,False,True
