Trial,Agent,Matched_Partner,Stability,Efficiency
1,Seeker_A,Company_A,False,True
1,Seeker_B,Company_B,False,True
1,Seeker_C,Company_D,False,True
1,Seeker_D,Company_C,False,True
1,Seeker_E,Company_E,False,True
2,Seeker_A,Company_A,False,True
2,Seeker_B,Company_B,False,True
2,Seeker_C,Company_E,False,True
2,Seeker_D,Company_C,False,True
2,Seeker_E,Company_D,False,True
3,Seeker_A,Company_B,False,False
3,Seeker_B,Company_A,False,False
3,Seeker_C,Company_C,False,False
3,Seeker_D,Company_E,False,False
3,Seeker_E,Company_D,False,False
4,Seeker_A,Company_E,False,False
4,Seeker_B,Company_A,False,False
4,Seeker_C,Company_D,False,False
4,Seeker_D,Company_B,False,False
4,Seeker_E,Company_C,False,False
5,Seeker_A,Company_E,False,False
5,Seeker_B,Company_B,False,False
5,Seeker_C,Company_A,False,False
5,Seeker_D,Company_C,False,False
5,Seeker_E,Company_D,False,False
6,Seeker_A,Company_B,False,False
6,Seeker_B,Company_A,False,False
6,Seeker_C,Company_D,False,False
6,Seeker_D,Company_C,False,False
6,Seeker_E,Company_E,False,False
7,Seeker_A,Company_A,False,True
7,Seeker_B,Company_B,False,True
7,Seeker_C,Company_E,False,True
7,Seeker_D,Company_C,False,True
7,Seeker_E,Company_D,False,True
8,Seeker_A,Company_B,False,False
8,Seeker_B,Company_A,False,False
8,Seeker_C,Company_E,False,False
8,Seeker_D,Company_C,False,False
8,Seeker_E,Company_D,False,False
9,Seeker_A,Company_B,False,False
9,Seeker_B,Company_A,False,False
9,Seeker_C,Company_D,False,False
9,Seeker_D,Company_C,False,False
9,Seeker_E,Company_E,False,False
10,Seeker_A,Company_A,False,True
10,Seeker_B,Company_B,False,True
10,Seeker_C,Company_D,False,True
10,Seeker_D,Company_C,False,True
10,Seeker_E,Company_E,False,True
11,Seeker_A,Company_B,False,False
11,Seeker_B,Company_A,False,False
11,Seeker_C,Company_E,False,False
11,Seeker_D,Company_C,False,False
11,Seeker_E,Company_D,False,False
12,Seeker_A,Company_A,False,True
12,Seeker_B,Company_B,False,True
12,Seeker_C,Company_E,False,True
12,Seeker_D,Company_C,False,True
12,Seeker_E,Company_D,False,True
13,Seeker_A,Company_B,False,False
13,Seeker_B,Company_A,False,False
13,Seeker_C,Company_D,False,False
13,Seeker_D,Company_C,False,False
13,Seeker_E,Company_E,False,False
14,Seeker_A,Company_B,False,False
14,Seeker_B,Company_A,False,False
14,Seeker_C,Company_E,False,False
14,Seeker_D,Company_C,False,False
14,Seeker_E,Company_D,False,False
15,Seeker_A,Company_B,False,False
15,Seeker_B,Company_A,False,False
15,Seeker_C,Company_E,False,False
15,Seeker_D,Company_C,False,False
15,Seeker_E,Company_D,False,False
16,Seeker_A,Company_B,False,False
16,Seeker_B,Company_A,False,False
16,Seeker_C,Company_D,False,False
16,Seeker_D,Company_C,False,False
16,Seeker_E,Company_E,False,False
17,Seeker_A,Company_B,False,False
17,Seeker_B,Company_A,False,False
17,Seeker_C,Company_D,False,False
17,Seeker_D,Company_C,False,False
17,Seeker_E,Company_E,False,False
18,Seeker_A,Company_E,False,True
18,Seeker_B,Company_B,False,True
18,Seeker_C,Company_D,False,True
18,Seeker_D,Company_C,False,True
18,Seeker_E,Company_A,False,True
19,Seeker_A,Company_B,False,False
19,Seeker_B,Company_A,False,False
19,Seeker_C,Company_D,False,False
19,Seeker_D,Company_C,False,False
19,Seeker_E,Company_E,False,False
20,Seeker_A,Company_A,False,True
20,Seeker_B,Company_B,False,True
20,Seeker_C,Company_E,False,True
20,Seeker_D,Company_C,False,True
20,Seeker_E,Company_D,False,True
21,Seeker_A,Company_A,False,True
21,Seeker_B,Company_B,False,True
21,Seeker_C,Company_D,False,True
21,Seeker_D,Company_C,False,True
21,Seeker_E,Company_E,False,True
22,Seeker_A,Company_A,False,True
22,Seeker_B,Company_B,False,True
22,Seeker_C,Company_E,False,True
22,Seeker_D,Company_C,False,True
22,Seeker_E,Company_D,False,True
23,Seeker_A,Company_A,False,True
23,Seeker_B,Company_B,False,True
23,Seeker_C,Company_D,False,True
23,Seeker_D,Company_C,False,True
23,Seeker_E,Company_E,False,True
24,Seeker_A,Company_A,False,True
24,Seeker_B,Company_B,False,True
24,Seeker_C,Company_E,False,True
24,Seeker_D,Company_C,False,True
24,Seeker_E,Company_D,False,True
25,Seeker_A,Company_B,False,False
25,Seeker_B,Company_A,False,False
25,Seeker_C,Company_E,False,False
25,Seeker_D,Company_C,False,False
25,Seeker_E,Company_D,False,False
26,Seeker_A,Company_A,False,True
26,Seeker_B,Company_E,False,True
26,Seeker_C,Company_D,False,True
26,Seeker_D,Company_C,False,True
26,Seeker_E,Company_B,False,True
27,Seeker_A,Company_B,False,False
27,Seeker_B,Company_A,False,False
27,Seeker_C,Company_D,False,False
27,Seeker_D,Company_C,False,False
27,Seeker_E,Company_E,False,False
28,Seeker_A,Company_A,False,True
28,Seeker_B,Company_B,False,True
28,Seeker_C,Company_D,False,True
28,Seeker_D,Company_C,False,True
28,Seeker_E,Company_E,False,True
29,Seeker_A,Company_A,False,True
29,Seeker_B,Company_B,False,True
29,Seeker_C,Company_D,False,True
29,Seeker_D,Company_C,False,True
29,Seeker_E,Company_E,False,True
30,Seeker_A,Company_B,False,False
30,Seeker_B,Company_A,False,False
30,Seeker_C,Company_D,False,False
30,Seeker_D,Company_C,False,False
30,Seeker_E,Company_E,False,False
31,Seeker_A,Company_A,False,True
31,Seeker_B,Company_B,False,True
31,Seeker_C,Company_D,False,True
31,Seeker_D,Company_C,False,True
31,Seeker_E,Company_E,False,True
32,Seeker_A,Company_A,False,True
32,Seeker_B,Company_B,False,True
32,Seeker_C,Company_E,False,True
32,Seeker_D,Company_C,False,True
32,Seeker_E,Company_D,False,True
33,Seeker_A,Company_B,False,False
33,Seeker_B,Company_A,False,False
33,Seeker_C,Company_D,False,False
33,Seeker_D,Company_C,False,False
33,Seeker_E,Company_E,False,False
34,Seeker_A,Company_A,False,True
34,Seeker_B,Company_B,False,True
34,Seeker_C,Company_E,False,True
34,Seeker_D,Company_C,False,True
34,Seeker_E,Company_D,False,True
35,Seeker_A,Company_B,False,False
35,Seeker_B,Company_A,False,False
35,Seeker_C,Company_D,False,False
35,Seeker_D,Company_C,False,False
35,Seeker_E,Company_E,False,False
36,Seeker_A,Company_B,False,False
36,Seeker_B,Company_A,False,False
36,Seeker_C,Company_D,False,False
36,Seeker_D,Company_C,False,False
36,Seeker_E,Company_E,False,False
37,Seeker_A,Company_B,False,False
37,Seeker_B,Company_A,False,False
37,Seeker_C,Company_D,False,False
37,Seeker_D,Company_C,False,False
37,Seeker_E,Company_E,False,False
38,Seeker_A,Company_B,False,False
38,Seeker_B,Company_A,False,False
38,Seeker_C,Company_D,False,False
38,Seeker_D,Company_C,False,False
38,Seeker_E,Company_E,False,False
39,Seeker_A,Company_B,False,False
39,Seeker_B,Company_A,False,False
39,Seeker_C,Company_D,False,False
39,Seeker_D,Company_C,False,False
39,Seeker_E,Company_E,False,False
40,Seeker_A,Company_A,False,True
40,Seeker_B,Company_B,False,True
40,Seeker_C,Company_D,False,True
40,Seeker_D,Company_C,False,True
40,Seeker_E,Company_E,False,True
41,Seeker_A,Company_A,False,True
41,Seeker_B,Company_B,False,True
41,Seeker_C,Company_D,False,True
41,Seeker_D,Company_C,False,True
41,Seeker_E,Company_E,False,True
42,Seeker_A,Company_A,False,True
42,Seeker_B,Company_B,False,True
42,Seeker_C,Company_D,False,True
42,Seeker_D,Company_C,False,True
42,Seeker_E,Company_E,False,True
43,Seeker_A,Company_E,False,True
43,Seeker_B,Company_B,False,True
43,Seeker_C,Company_D,False,True
43,Seeker_D,Company_C,False,True
43,Seeker_E,Company_A,False,True
44,Seeker_A,Company_E,False,False
44,Seeker_B,Company_B,False,False
44,Seeker_C,Company_D,False,False
44,Seeker_D,Unmatched,False,False
44,Seeker_E,Company_A,False,False
45,Seeker_A,Company_B,False,False
45,Seeker_B,Company_A,False,False
45,Seeker_C,Company_E,False,False
45,Seeker_D,Company_C,False,False
45,Seeker_E,Company_D,False,False
46,Seeker_A,Company_A,False,True
46,Seeker_B,Company_B,False,True
46,Seeker_C,Company_D,False,True
46,Seeker_D,Company_C,False,True
46,Seeker_E,Company_E,False,True
47,Seeker_A,Company_E,False,True
47,Seeker_B,Company_B,False,True
47,Seeker_C,Company_D,False,True
47,Seeker_D,Company_C,False,True
47,Seeker_E,Company_A,False,True
48,Seeker_A,Company_B,False,False
48,Seeker_B,Company_A,False,False
48,Seeker_C,Company_D,False,False
48,Seeker_D,Company_C,False,False
48,Seeker_E,Company_E,False,False
49,Seeker_A,Company_A,False,False
49,Seeker_B,Company_E,False,False
49,Seeker_C,Company_B,False,False
49,Seeker_D,Company_C,False,False
49,Seeker_E,Company_D,False,False
50,Seeker_A,Company_E,False,True
50,Seeker_B,Company_B,False,True
50,Seeker_C,Company_D,False,True
50,Seeker_D,Company_C,False,True
50,Seeker_E,Company_A,False,True
51,Seeker_A,Company_A,False,True
51,Seeker_B,Company_B,False,True
51,Seeker_C,Company_D,False,True
51,Seeker_D,Company_C,False,True
51,Seeker_E,Company_E,False,True
52,Seeker_A,Company_A,False,True
52,Seeker_B,Company_B,False,True
52,Seeker_C,Company_E,False,True
52,Seeker_D,Company_C,False,True
52,Seeker_E,Company_D,False,True
53,Seeker_A,Company_A,False,True
53,Seeker_B,Company_B,False,True
53,Seeker_C,Company_E,False,True
53,Seeker_D,Company_C,False,True
53,Seeker_E,Company_D,False,True
54,Seeker_A,Company_B,False,False
54,Seeker_B,Company_A,False,False
54,Seeker_C,Company_D,False,False
54,Seeker_D,Company_C,False,False
54,Seeker_E,Company_E,False,False
55,Seeker_A,Company_B,False,False
55,Seeker_B,Company_A,False,False
55,Seeker_C,Company_D,False,False
55,Seeker_D,Company_C,False,False
55,Seeker_E,Company_E,False,False
56,Seeker_A,Company_B,False,False
56,Seeker_B,Company_A,False,False
56,Seeker_C,Company_D,False,False
56,Seeker_D,Company_C,False,False
56,Seeker_E,Company_E,False,False
57,Seeker_A,Company_A,False,True
57,Seeker_B,Company_B,False,True
57,Seeker_C,Company_D,False,True
57,Seeker_D,Company_C,False,True
57,Seeker_E,Company_E,False,True
58,Seeker_A,Company_A,False,True
58,Seeker_B,Company_B,False,True
58,Seeker_C,Company_D,False,True
58,Seeker_D,Company_C,False,True
58,Seeker_E,Company_E,False,True
59,Seeker_A,Company_B,False,False
59,Seeker_B,Company_A,False,False
59,Seeker_C,Company_D,False,False
59,Seeker_D,Company_C,False,False
59,Seeker_E,Company_E,False,False
60,Seeker_A,Company_A,False,True
60,Seeker_B,Company_B,False,True
60,Seeker_C,Company_E,False,True
60,Seeker_D,Company_C,False,True
60,Seeker_E,Company_D,False,True
61,Seeker_A,Company_A,False,True
61,Seeker_B,Company_B,False,True
61,Seeker_C,Company_D,False,True
61,Seeker_D,Company_C,False,True
61,Seeker_E,Company_E,False,True
62,Seeker_A,Company_B,False,False
62,Seeker_B,Company_A,False,False
62,Seeker_C,Company_D,False,False
62,Seeker_D,Company_C,False,False
62,Seeker_E,Company_E,False,False
63,Seeker_A,Company_E,True,False
63,Seeker_B,Company_A,True,False
63,Seeker_C,Company_C,True,False
63,Seeker_D,Company_B,True,False
63,Seeker_E,Company_D,True,False
64,Seeker_A,Company_A,False,True
64,Seeker_B,Company_B,False,True
64,Seeker_C,Company_E,False,True
64,Seeker_D,Company_C,False,True
64,Seeker_E,Company_D,False,True
65,Seeker_A,Company_B,False,False
65,Seeker_B,Company_A,False,False
65,Seeker_C,Company_E,False,False
65,Seeker_D,Company_C,False,False
65,Seeker_E,Company_D,False,False
66,Seeker_A,Company_B,False,False
66,Seeker_B,Company_A,False,False
66,Seeker_C,Company_D,False,False
66,Seeker_D,Company_C,False,False
66,Seeker_E,Company_E,False,False
67,Seeker_A,Company_B,False,False
