Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Seeker_A,Company_B,True,True,Company_B,2
1,Seeker_B,Company_E,True,True,Company_E,1
1,Seeker_C,Company_D,True,True,Company_D,1
1,Seeker_D,Company_A,True,True,Company_A,2
1,Seeker_E,Company_C,True,True,Company_C,1
2,Seeker_A,Company_B,True,True,Company_B,2
2,Seeker_B,Company_E,True,True,Company_E,1
2,Seeker_C,Company_D,True,True,Company_D,1
2,Seeker_D,Company_A,True,True,Company_A,2
2,Seeker_E,Company_C,True,True,Company_C,1
3,Seeker_A,Company_B,True,True,Company_B,2
3,Seeker_B,Company_E,True,True,Company_E,1
3,Seeker_C,Company_D,True,True,Company_D,1
3,Seeker_D,Company_A,True,True,Company_A,2
3,Seeker_E,Company_C,True,True,Company_C,1
4,Seeker_A,Company_B,True,True,Company_B,2
4,Seeker_B,Company_E,True,True,Company_E,1
4,Seeker_C,Company_D,True,True,Company_D,1
4,Seeker_D,Company_A,True,True,Company_A,2
4,Seeker_E,Company_C,True,True,Company_C,1
5,Seeker_A,Company_B,True,True,Company_B,2
5,Seeker_B,Company_E,True,True,Company_E,1
5,Seeker_C,Company_D,True,True,Company_D,1
5,Seeker_D,Company_A,True,True,Company_A,2
5,Seeker_E,Company_C,True,True,Company_C,1
6,Seeker_A,Company_B,True,True,Company_B,2
6,Seeker_B,Company_E,True,True,Company_E,1
6,Seeker_C,Company_D,True,True,Company_D,1
6,Seeker_D,Company_A,True,True,Company_A,2
6,Seeker_E,Company_C,True,True,Company_C,1
7,Seeker_A,Company_B,True,True,Company_B,2
7,Seeker_B,Company_E,True,True,Company_E,1
7,Seeker_C,Company_D,True,True,Company_D,1
7,Seeker_D,Company_A,True,True,Company_A,2
7,Seeker_E,Company_C,True,True,Company_C,1
8,Seeker_A,Company_B,True,True,Company_B,2
8,Seeker_B,Company_E,True,True,Company_E,1
8,Seeker_C,Company_D,True,True,Company_D,1
8,Seeker_D,Company_A,True,True,Company_A,2
8,Seeker_E,Company_C,True,True,Company_C,1
9,Seeker_A,Company_B,True,True,Company_B,2
9,Seeker_B,Company_E,True,True,Company_E,1
9,Seeker_C,Company_D,True,True,Company_D,1
9,Seeker_D,Company_A,True,True,Company_A,2
9,Seeker_E,Company_C,True,True,Company_C,1
10,Seeker_A,Company_B,True,True,Company_B,2
10,Seeker_B,Company_E,True,True,Company_E,1
10,Seeker_C,Company_D,True,True,Company_D,1
10,Seeker_D,Company_A,True,True,Company_A,2
10,Seeker_E,Company_C,True,True,Company_C,1
11,Seeker_A,Company_B,True,True,Company_B,2
11,Seeker_B,Company_E,True,True,Company_E,1
11,Seeker_C,Company_D,True,True,Company_D,1
11,Seeker_D,Company_A,True,True,Company_A,2
11,Seeker_E,Company_C,True,True,Company_C,1
12,Seeker_A,Company_B,True,True,Company_B,2
12,Seeker_B,Company_E,True,True,Company_E,1
12,Seeker_C,Company_D,True,True,Company_D,1
12,Seeker_D,Company_A,True,True,Company_A,2
12,Seeker_E,Company_C,True,True,Company_C,1
13,Seeker_A,Company_B,True,True,Company_B,2
13,Seeker_B,Company_E,True,True,Company_E,1
13,Seeker_C,Company_D,True,True,Company_D,1
13,Seeker_D,Company_A,True,True,Company_A,2
13,Seeker_E,Company_C,True,True,Company_C,1
14,Seeker_A,Company_B,True,True,Company_B,2
14,Seeker_B,Company_E,True,True,Company_E,1
14,Seeker_C,Company_D,True,True,Company_D,1
14,Seeker_D,Company_A,True,True,Company_A,2
14,Seeker_E,Company_C,True,True,Company_C,1
15,Seeker_A,Company_B,True,True,Company_B,2
15,Seeker_B,Company_E,True,True,Company_E,1
15,Seeker_C,Company_D,True,True,Company_D,1
15,Seeker_D,Company_A,True,True,Company_A,2
15,Seeker_E,Company_C,True,True,Company_C,1
16,Seeker_A,Company_B,True,True,Company_B,2
16,Seeker_B,Company_E,True,True,Company_E,1
16,Seeker_C,Company_D,True,True,Company_D,1
16,Seeker_D,Company_A,True,True,Company_A,2
16,Seeker_E,Company_C,True,True,Company_C,1
17,Seeker_A,Company_B,True,True,Company_B,2
17,Seeker_B,Company_E,True,True,Company_E,1
17,Seeker_C,Company_D,True,True,Company_D,1
17,Seeker_D,Company_A,True,True,Company_A,2
17,Seeker_E,Company_C,True,True,Company_C,1
18,Seeker_A,Company_B,True,True,Company_B,2
18,Seeker_B,Company_E,True,True,Company_E,1
18,Seeker_C,Company_D,True,True,Company_D,1
18,Seeker_D,Company_A,True,True,Company_A,2
18,Seeker_E,Company_C,True,True,Company_C,1
19,Seeker_A,Company_B,True,True,Company_B,2
19,Seeker_B,Company_E,True,True,Company_E,1
19,Seeker_C,Company_D,True,True,Company_D,1
19,Seeker_D,Company_A,True,True,Company_A,2
19,Seeker_E,Company_C,True,True,Company_C,1
20,Seeker_A,Company_B,True,True,Company_B,2
20,Seeker_B,Company_E,True,True,Company_E,1
20,Seeker_C,Company_D,True,True,Company_D,1
20,Seeker_D,Company_A,True,True,Company_A,2
20,Seeker_E,Company_C,True,True,Company_C,1
21,Seeker_A,Company_B,True,True,Company_B,2
21,Seeker_B,Company_E,True,True,Company_E,1
21,Seeker_C,Company_D,True,True,Company_D,1
21,Seeker_D,Company_A,True,True,Company_A,2
21,Seeker_E,Company_C,True,True,Company_C,1
22,Seeker_A,Company_B,True,True,Company_B,2
22,Seeker_B,Company_E,True,True,Company_E,1
22,Seeker_C,Company_D,True,True,Company_D,1
22,Seeker_D,Company_A,True,True,Company_A,2
22,Seeker_E,Company_C,True,True,Company_C,1
23,Seeker_A,Company_B,True,True,Company_B,2
23,Seeker_B,Company_E,True,True,Company_E,1
23,Seeker_C,Company_D,True,True,Company_D,1
23,Seeker_D,Company_A,True,True,Company_A,2
23,Seeker_E,Company_C,True,True,Company_C,1
24,Seeker_A,Company_B,True,True,Company_B,2
24,Seeker_B,Company_E,True,True,Company_E,1
24,Seeker_C,Company_D,True,True,Company_D,1
24,Seeker_D,Company_A,True,True,Company_A,2
24,Seeker_E,Company_C,True,True,Company_C,1
25,Seeker_A,Company_B,True,True,Company_B,2
25,Seeker_B,Company_E,True,True,Company_E,1
25,Seeker_C,Company_D,True,True,Company_D,1
25,Seeker_D,Company_A,True,True,Company_A,2
25,Seeker_E,Company_C,True,True,Company_C,1
26,Seeker_A,Company_B,True,True,Company_B,2
26,Seeker_B,Company_E,True,True,Company_E,1
26,Seeker_C,Company_D,True,True,Company_D,1
26,Seeker_D,Company_A,True,True,Company_A,2
26,Seeker_E,Company_C,True,True,Company_C,1
27,Seeker_A,Company_B,True,True,Company_B,2
27,Seeker_B,Company_E,True,True,Company_E,1
27,Seeker_C,Company_D,True,True,Company_D,1
27,Seeker_D,Company_A,True,True,Company_A,2
27,Seeker_E,Company_C,True,True,Company_C,1
28,Seeker_A,Company_B,True,True,Company_B,2
28,Seeker_B,Company_E,True,True,Company_E,1
28,Seeker_C,Company_D,True,True,Company_D,1
28,Seeker_D,Company_A,True,True,Company_A,2
28,Seeker_E,Company_C,True,True,Company_C,1
29,Seeker_A,Company_B,True,True,Company_B,2
29,Seeker_B,Company_E,True,True,Company_E,1
29,Seeker_C,Company_D,True,True,Company_D,1
29,Seeker_D,Company_A,True,True,Company_A,2
29,Seeker_E,Company_C,True,True,Company_C,1
30,Seeker_A,Company_B,True,True,Company_B,2
30,Seeker_B,Company_E,True,True,Company_E,1
30,Seeker_C,Company_D,True,True,Company_D,1
30,Seeker_D,Company_A,True,True,Company_A,2
30,Seeker_E,Company_C,True,True,Company_C,1
31,Seeker_A,Company_B,True,True,Company_B,2
31,Seeker_B,Company_E,True,True,Company_E,1
31,Seeker_C,Company_D,True,True,Company_D,1
31,Seeker_D,Company_A,True,True,Company_A,2
31,Seeker_E,Company_C,True,True,Company_C,1
32,Seeker_A,Company_B,True,True,Company_B,2
32,Seeker_B,Company_E,True,True,Company_E,1
32,Seeker_C,Company_D,True,True,Company_D,1
32,Seeker_D,Company_A,True,True,Company_A,2
32,Seeker_E,Company_C,True,True,Company_C,1
33,Seeker_A,Company_B,True,True,Company_B,2
33,Seeker_B,Company_E,True,True,Company_E,1
33,Seeker_C,Company_D,True,True,Company_D,1
33,Seeker_D,Company_A,True,True,Company_A,2
33,Seeker_E,Company_C,True,True,Company_C,1
34,Seeker_A,Company_B,True,True,Company_B,2
34,Seeker_B,Company_E,True,True,Company_E,1
34,Seeker_C,Company_D,True,True,Company_D,1
