Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Seeker_A,Company_D,False,False,Company_D,5
1,Seeker_B,Company_C,False,False,Company_C,3
1,Seeker_C,Company_E,False,False,Company_E,4
1,Seeker_D,Company_B,False,False,Company_B,1
1,Seeker_E,Company_A,False,False,Company_A,3
2,Seeker_A,Company_E,False,False,Company_E,4
2,Seeker_B,Company_B,False,False,Company_B,2
2,Seeker_C,Company_D,False,False,Company_D,3
2,Seeker_D,Company_A,False,False,Company_A,3
2,Seeker_E,Company_C,False,False,Company_C,1
3,Seeker_A,Company_B,False,False,Company_B,1
3,Seeker_B,Company_C,False,False,Company_C,3
3,Seeker_C,Company_E,False,False,Company_E,4
3,Seeker_D,Company_A,False,False,Company_A,3
3,Seeker_E,Company_D,False,False,Company_D,2
4,Seeker_A,Company_D,False,False,Company_D,5
4,Seeker_B,Company_C,False,False,Company_C,3
4,Seeker_C,Company_B,False,False,Company_B,1
4,Seeker_D,Company_A,False,False,Company_A,3
4,Seeker_E,Company_E,False,False,Company_E,4
5,Seeker_A,Company_E,False,False,Company_E,4
5,Seeker_B,Company_B,False,False,Company_B,2
5,Seeker_C,Company_D,False,False,Company_D,3
5,Seeker_D,Company_C,False,False,Company_C,2
5,Seeker_E,Company_A,False,False,Company_A,3
6,Seeker_A,Company_E,False,False,Company_E,4
6,Seeker_B,Company_C,False,False,Company_C,3
6,Seeker_C,Company_B,False,False,Company_B,1
6,Seeker_D,Company_D,False,False,Company_D,5
6,Seeker_E,Company_A,False,False,Company_A,3
7,Seeker_A,Company_D,False,False,Company_D,5
7,Seeker_B,Company_B,False,False,Company_B,2
7,Seeker_C,Company_E,False,False,Company_E,4
7,Seeker_D,Company_A,False,False,Company_A,3
7,Seeker_E,Company_C,False,False,Company_C,1
8,Seeker_A,Company_E,False,False,Company_E,4
8,Seeker_B,Company_A,False,False,Company_A,1
8,Seeker_C,Company_C,False,False,Company_C,2
8,Seeker_D,Company_D,False,False,Company_D,5
8,Seeker_E,Company_B,False,False,Company_B,5
9,Seeker_A,Company_E,False,False,Company_E,4
9,Seeker_B,Company_B,False,False,Company_B,2
9,Seeker_C,Company_D,False,False,Company_D,3
9,Seeker_D,Company_C,False,False,Company_C,2
9,Seeker_E,Company_A,False,False,Company_A,3
10,Seeker_A,Company_E,False,True,Company_E,4
10,Seeker_B,Company_A,False,True,Company_A,1
10,Seeker_C,Company_D,False,True,Company_D,3
10,Seeker_D,Company_B,False,True,Company_B,1
10,Seeker_E,Company_C,False,True,Company_C,1
11,Seeker_A,Company_E,False,False,Company_E,4
11,Seeker_B,Company_C,False,False,Company_C,3
11,Seeker_C,Company_B,False,False,Company_B,1
11,Seeker_D,Company_A,False,False,Company_A,3
11,Seeker_E,Company_D,False,False,Company_D,2
12,Seeker_A,Company_D,False,False,Company_D,5
12,Seeker_B,Company_C,False,False,Company_C,3
12,Seeker_C,Company_B,False,False,Company_B,1
12,Seeker_D,Company_E,False,False,Company_E,4
12,Seeker_E,Company_A,False,False,Company_A,3
13,Seeker_A,Company_E,False,False,Company_E,4
13,Seeker_B,Company_C,False,False,Company_C,3
13,Seeker_C,Company_B,False,False,Company_B,1
13,Seeker_D,Company_D,False,False,Company_D,5
13,Seeker_E,Company_A,False,False,Company_A,3
14,Seeker_A,Company_D,False,False,Company_D,5
14,Seeker_B,Company_C,False,False,Company_C,3
14,Seeker_C,Company_E,False,False,Company_E,4
14,Seeker_D,Company_A,False,False,Company_A,3
14,Seeker_E,Company_B,False,False,Company_B,5
15,Seeker_A,Company_E,False,False,Company_E,4
15,Seeker_B,Company_C,False,False,Company_C,3
15,Seeker_C,Company_B,False,False,Company_B,1
15,Seeker_D,Company_D,False,False,Company_D,5
15,Seeker_E,Company_A,False,False,Company_A,3
16,Seeker_A,Company_E,False,False,Company_E,4
16,Seeker_B,Company_B,False,False,Company_B,2
16,Seeker_C,Company_D,False,False,Company_D,3
16,Seeker_D,Company_A,False,False,Company_A,3
16,Seeker_E,Company_C,False,False,Company_C,1
17,Seeker_A,Company_D,False,False,Company_D,5
17,Seeker_B,Company_B,False,False,Company_B,2
17,Seeker_C,Company_C,False,False,Company_C,2
17,Seeker_D,Company_E,False,False,Company_E,4
17,Seeker_E,Company_A,False,False,Company_A,3
18,Seeker_A,Company_E,False,False,Company_E,4
18,Seeker_B,Company_B,False,False,Company_B,2
18,Seeker_C,Company_D,False,False,Company_D,3
18,Seeker_D,Company_A,False,False,Company_A,3
18,Seeker_E,Company_C,False,False,Company_C,1
19,Seeker_A,Company_A,False,False,Company_A,3
19,Seeker_B,Company_B,False,False,Company_B,2
19,Seeker_C,Company_C,False,False,Company_C,2
19,Seeker_D,Company_E,False,False,Company_E,4
19,Seeker_E,Company_D,False,False,Company_D,2
20,Seeker_A,Company_E,False,False,Company_E,4
20,Seeker_B,Company_B,False,False,Company_B,2
20,Seeker_C,Company_D,False,False,Company_D,3
20,Seeker_D,Company_A,False,False,Company_A,3
20,Seeker_E,Company_C,False,False,Company_C,1
21,Seeker_A,Company_E,False,False,Company_E,4
21,Seeker_B,Company_C,False,False,Company_C,3
21,Seeker_C,Company_B,False,False,Company_B,1
21,Seeker_D,Company_A,False,False,Company_A,3
21,Seeker_E,Company_D,False,False,Company_D,2
22,Seeker_A,Company_E,False,False,Company_E,4
22,Seeker_B,Company_D,False,False,Company_D,4
22,Seeker_C,Company_B,False,False,Company_B,1
22,Seeker_D,Company_C,False,False,Company_C,2
22,Seeker_E,Company_A,False,False,Company_A,3
23,Seeker_A,Company_D,False,False,Company_D,5
23,Seeker_B,Company_C,False,False,Company_C,3
23,Seeker_C,Company_B,False,False,Company_B,1
23,Seeker_D,Company_A,False,False,Company_A,3
23,Seeker_E,Company_E,False,False,Company_E,4
24,Seeker_A,Company_A,False,False,Company_A,3
24,Seeker_B,Company_C,False,False,Company_C,3
24,Seeker_C,Company_B,False,False,Company_B,1
24,Seeker_D,Company_E,False,False,Company_E,4
24,Seeker_E,Unmatched,False,False,Unmatched,-
25,Seeker_A,Company_E,True,False,Company_E,4
25,Seeker_B,Company_B,True,False,Company_B,2
25,Seeker_C,Company_C,True,False,Company_C,2
25,Seeker_D,Company_D,True,False,Company_D,5
25,Seeker_E,Company_A,True,False,Company_A,3
26,Seeker_A,Company_E,False,False,Company_E,4
26,Seeker_B,Company_B,False,False,Company_B,2
26,Seeker_C,Company_D,False,False,Company_D,3
26,Seeker_D,Company_A,False,False,Company_A,3
26,Seeker_E,Company_C,False,False,Company_C,1
27,Seeker_A,Company_E,True,False,Company_E,4
27,Seeker_B,Company_B,True,False,Company_B,2
27,Seeker_C,Company_C,True,False,Company_C,2
27,Seeker_D,Company_A,True,False,Company_A,3
27,Seeker_E,Company_D,True,False,Company_D,2
28,Seeker_A,Company_D,False,False,Company_D,5
28,Seeker_B,Company_B,False,False,Company_B,2
28,Seeker_C,Company_E,False,False,Company_E,4
28,Seeker_D,Company_A,False,False,Company_A,3
28,Seeker_E,Company_C,False,False,Company_C,1
29,Seeker_A,Company_E,False,False,Company_E,4
29,Seeker_B,Company_C,False,False,Company_C,3
29,Seeker_C,Company_D,False,False,Company_D,3
29,Seeker_D,Company_B,False,False,Company_B,1
29,Seeker_E,Company_A,False,False,Company_A,3
30,Seeker_A,Company_D,False,False,Company_D,5
30,Seeker_B,Company_C,False,False,Company_C,3
30,Seeker_C,Company_B,False,False,Company_B,1
30,Seeker_D,Company_A,False,False,Company_A,3
30,Seeker_E,Company_E,False,False,Company_E,4
31,Seeker_A,Company_E,False,False,Company_E,4
31,Seeker_B,Company_B,False,False,Company_B,2
31,Seeker_C,Company_D,False,False,Company_D,3
31,Seeker_D,Company_C,False,False,Company_C,2
31,Seeker_E,Company_A,False,False,Company_A,3
32,Seeker_A,Company_A,False,False,Company_A,3
32,Seeker_B,Company_B,False,False,Company_B,2
32,Seeker_C,Company_E,False,False,Company_E,4
32,Seeker_D,Company_C,False,False,Company_C,2
32,Seeker_E,Company_D,False,False,Company_D,2
33,Seeker_A,Company_D,False,False,Company_D,5
33,Seeker_B,Company_B,False,False,Company_B,2
33,Seeker_C,Company_C,False,False,Company_C,2
33,Seeker_D,Company_E,False,False,Company_E,4
33,Seeker_E,Company_A,False,False,Company_A,3
34,Seeker_A,Company_E,False,False,Company_E,4
34,Seeker_B,Company_C,False,False,Company_C,3
34,Seeker_C,Company_D,False,False,Company_D,3
34,Seeker_D,Company_B,False,False,Company_B,1
34,Seeker_E,Company_A,False,False,Company_A,3
35,Seeker_A,Company_B,False,True,Company_B,1
35,Seeker_B,Company_A,False,True,Company_A,1
35,Seeker_C,Company_E,False,True,Company_E,4
35,Seeker_D,Company_C,False,True,Company_C,2
35,Seeker_E,Company_D,False,True,Company_D,2
36,Seeker_A,Company_A,False,False,Company_A,3
36,Seeker_B,Company_B,False,False,Company_B,2
36,Seeker_C,Company_E,False,False,Company_E,4
36,Seeker_D,Company_C,False,False,Company_C,2
36,Seeker_E,Company_D,False,False,Company_D,2
37,Seeker_A,Company_E,False,False,Company_E,4
37,Seeker_B,Company_B,False,False,Company_B,2
37,Seeker_C,Company_D,False,False,Company_D,3
37,Seeker_D,Company_A,False,False,Company_A,3
37,Seeker_E,Company_C,False,False,Company_C,1
38,Seeker_A,Company_E,False,False,Company_E,4
38,Seeker_B,Company_C,False,False,Company_C,3
38,Seeker_C,Company_B,False,False,Company_B,1
38,Seeker_D,Company_A,False,False,Company_A,3
38,Seeker_E,Unmatched,False,False,Unmatched,-
39,Seeker_A,Company_E,True,False,Company_E,4
39,Seeker_B,Company_B,True,False,Company_B,2
39,Seeker_C,Company_C,True,False,Company_C,2
39,Seeker_D,Company_D,True,False,Company_D,5
39,Seeker_E,Company_A,True,False,Company_A,3
40,Seeker_A,Company_E,False,False,Company_E,4
40,Seeker_B,Company_C,False,False,Company_C,3
40,Seeker_C,Company_D,False,False,Company_D,3
40,Seeker_D,Company_B,False,False,Company_B,1
40,Seeker_E,Company_A,False,False,Company_A,3
41,Seeker_A,Company_E,False,False,Company_E,4
41,Seeker_B,Company_C,False,False,Company_C,3
41,Seeker_C,Company_D,False,False,Company_D,3
41,Seeker_D,Company_A,False,False,Company_A,3
41,Seeker_E,Company_B,False,False,Company_B,5
42,Seeker_A,Company_E,False,False,Company_E,4
42,Seeker_B,Unmatched,False,False,Unmatched,-
42,Seeker_C,Company_B,False,False,Company_B,1
42,Seeker_D,Company_A,False,False,Company_A,3
42,Seeker_E,Company_C,False,False,Company_C,1
43,Seeker_A,Company_D,False,False,Company_D,5
43,Seeker_B,Company_B,False,False,Company_B,2
43,Seeker_C,Company_E,False,False,Company_E,4
43,Seeker_D,Company_C,False,False,Company_C,2
43,Seeker_E,Company_A,False,False,Company_A,3
44,Seeker_A,Company_E,False,False,Company_E,4
44,Seeker_B,Company_B,False,False,Company_B,2
44,Seeker_C,Company_D,False,False,Company_D,3
44,Seeker_D,Company_A,False,False,Company_A,3
44,Seeker_E,Company_C,False,False,Company_C,1
45,Seeker_A,Company_E,True,False,Company_E,4
45,Seeker_B,Company_B,True,False,Company_B,2
45,Seeker_C,Company_C,True,False,Company_C,2
45,Seeker_D,Company_A,True,False,Company_A,3
45,Seeker_E,Company_D,True,False,Company_D,2
46,Seeker_A,Company_E,False,False,Company_E,4
46,Seeker_B,Company_C,False,False,Company_C,3
46,Seeker_C,Company_B,False,False,Company_B,1
46,Seeker_D,Company_D,False,False,Company_D,5
46,Seeker_E,Company_A,False,False,Company_A,3
47,Seeker_A,Company_E,False,False,Company_E,4
47,Seeker_B,Company_C,False,False,Company_C,3
47,Seeker_C,Company_D,False,False,Company_D,3
47,Seeker_D,Company_A,False,False,Company_A,3
47,Seeker_E,Company_B,False,False,Company_B,5
48,Seeker_A,Company_D,False,False,Company_D,5
48,Seeker_B,Company_C,False,False,Company_C,3
48,Seeker_C,Company_E,False,False,Company_E,4
48,Seeker_D,Company_B,False,False,Company_B,1
48,Seeker_E,Company_A,False,False,Company_A,3
49,Seeker_A,Company_E,True,False,Company_E,4
49,Seeker_B,Company_B,True,False,Company_B,2
49,Seeker_C,Company_C,True,False,Company_C,2
49,Seeker_D,Company_A,True,False,Company_A,3
49,Seeker_E,Company_D,True,False,Company_D,2
50,Seeker_A,Company_E,False,False,Company_E,4
50,Seeker_B,Company_B,False,False,Company_B,2
50,Seeker_C,Company_D,False,False,Company_D,3
50,Seeker_D,Company_C,False,False,Company_C,2
50,Seeker_E,Company_A,False,False,Company_A,3
51,Seeker_A,Company_E,False,False,Company_E,4
51,Seeker_B,Unmatched,False,False,Unmatched,-
51,Seeker_C,Company_B,False,False,Company_B,1
51,Seeker_D,Company_C,False,False,Company_C,2
51,Seeker_E,Company_A,False,False,Company_A,3
52,Seeker_A,Company_D,False,False,Company_D,5
52,Seeker_B,Company_E,False,False,Company_E,5
52,Seeker_C,Company_B,False,False,Company_B,1
52,Seeker_D,Company_C,False,False,Company_C,2
52,Seeker_E,Company_A,False,False,Company_A,3
53,Seeker_A,Unmatched,False,False,Unmatched,-
53,Seeker_B,Company_C,False,False,Company_C,3
53,Seeker_C,Company_E,False,False,Company_E,4
53,Seeker_D,Company_A,False,False,Company_A,3
53,Seeker_E,Company_D,False,False,Company_D,2
54,Seeker_A,Company_B,False,False,Company_B,1
54,Seeker_B,Company_C,False,False,Company_C,3
54,Seeker_C,Company_E,False,False,Company_E,4
54,Seeker_D,Company_A,False,False,Company_A,3
54,Seeker_E,Company_D,False,False,Company_D,2
55,Seeker_A,Company_A,False,False,Company_A,3
55,Seeker_B,Company_B,False,False,Company_B,2
55,Seeker_C,Company_C,False,False,Company_C,2
55,Seeker_D,Company_D,False,False,Company_D,5
55,Seeker_E,Company_E,False,False,Company_E,4
56,Seeker_A,Company_E,False,False,Company_E,4
56,Seeker_B,Company_B,False,False,Company_B,2
56,Seeker_C,Company_D,False,False,Company_D,3
56,Seeker_D,Company_C,False,False,Company_C,2
56,Seeker_E,Company_A,False,False,Company_A,3
57,Seeker_A,Company_E,False,False,Company_E,4
57,Seeker_B,Company_C,False,False,Company_C,3
57,Seeker_C,Company_B,False,False,Company_B,1
57,Seeker_D,Company_D,False,False,Company_D,5
57,Seeker_E,Company_A,False,False,Company_A,3
58,Seeker_A,Company_E,True,False,Company_E,4
58,Seeker_B,Company_B,True,False,Company_B,2
58,Seeker_C,Company_C,True,False,Company_C,2
58,Seeker_D,Company_A,True,False,Company_A,3
58,Seeker_E,Company_D,True,False,Company_D,2
59,Seeker_A,Company_E,False,False,Company_E,4
59,Seeker_B,Company_B,False,False,Company_B,2
59,Seeker_C,Company_D,False,False,Company_D,3
59,Seeker_D,Company_A,False,False,Company_A,3
59,Seeker_E,Company_C,False,False,Company_C,1
60,Seeker_A,Company_E,False,False,Company_E,4
60,Seeker_B,Company_C,False,False,Company_C,3
60,Seeker_C,Company_B,False,False,Company_B,1
60,Seeker_D,Company_D,False,False,Company_D,5
60,Seeker_E,Company_A,False,False,Company_A,3
61,Seeker_A,Company_E,False,False,Company_E,4
61,Seeker_B,Company_C,False,False,Company_C,3
61,Seeker_C,Company_B,False,False,Company_B,1
61,Seeker_D,Company_A,False,False,Company_A,3
61,Seeker_E,Company_D,False,False,Company_D,2
62,Seeker_A,Company_E,True,False,Company_E,4
62,Seeker_B,Company_B,True,False,Company_B,2
62,Seeker_C,Company_C,True,False,Company_C,2
62,Seeker_D,Company_D,True,False,Company_D,5
62,Seeker_E,Company_A,True,False,Company_A,3
63,Seeker_A,Company_E,False,False,Company_E,4
63,Seeker_B,Company_B,False,False,Company_B,2
63,Seeker_C,Company_D,False,False,Company_D,3
63,Seeker_D,Company_C,False,False,Company_C,2
63,Seeker_E,Company_A,False,False,Company_A,3
64,Seeker_A,Company_D,False,False,Company_D,5
64,Seeker_B,Company_C,False,False,Company_C,3
64,Seeker_C,Company_E,False,False,Company_E,4
64,Seeker_D,Company_B,False,False,Company_B,1
64,Seeker_E,Company_A,False,False,Company_A,3
65,Seeker_A,Company_E,False,False,Company_E,4
65,Seeker_B,Company_B,False,False,Company_B,2
65,Seeker_C,Company_D,False,False,Company_D,3
65,Seeker_D,Company_A,False,False,Company_A,3
65,Seeker_E,Company_C,False,False,Company_C,1
66,Seeker_A,Company_E,True,False,Company_E,4
66,Seeker_B,Company_B,True,False,Company_B,2
66,Seeker_C,Company_C,True,False,Company_C,2
66,Seeker_D,Company_A,True,False,Company_A,3
66,Seeker_E,Company_D,True,False,Company_D,2
67,Seeker_A,Company_E,False,True,Company_E,4
67,Seeker_B,Company_D,False,True,Company_D,4
67,Seeker_C,Company_B,False,True,Company_B,1
67,Seeker_D,Company_A,False,True,Company_A,3
67,Seeker_E,Company_C,False,True,Company_C,1
68,Seeker_A,Company_E,False,False,Company_E,4
68,Seeker_B,Company_C,False,False,Company_C,3
68,Seeker_C,Company_B,False,False,Company_B,1
68,Seeker_D,Company_D,False,False,Company_D,5
68,Seeker_E,Company_A,False,False,Company_A,3
69,Seeker_A,Company_E,False,False,Company_E,4
69,Seeker_B,Company_B,False,False,Company_B,2
69,Seeker_C,Company_D,False,False,Company_D,3
69,Seeker_D,Company_C,False,False,Company_C,2
69,Seeker_E,Company_A,False,False,Company_A,3
70,Seeker_A,Company_E,False,False,Company_E,4
70,Seeker_B,Company_B,False,False,Company_B,2
70,Seeker_C,Company_A,False,False,Company_A,5
70,Seeker_D,Company_C,False,False,Company_C,2
70,Seeker_E,Company_D,False,False,Company_D,2
71,Seeker_A,Company_E,False,False,Company_E,4
71,Seeker_B,Company_D,False,False,Company_D,4
71,Seeker_C,Company_C,False,False,Company_C,2
71,Seeker_D,Company_A,False,False,Company_A,3
71,Seeker_E,Company_B,False,False,Company_B,5
72,Seeker_A,Company_E,False,False,Company_E,4
72,Seeker_B,Company_C,False,False,Company_C,3
72,Seeker_C,Company_B,False,False,Company_B,1
72,Seeker_D,Company_A,False,False,Company_A,3
72,Seeker_E,Company_D,False,False,Company_D,2
73,Seeker_A,Company_E,False,False,Company_E,4
73,Seeker_B,Company_D,False,False,Company_D,4
73,Seeker_C,Company_B,False,False,Company_B,1
73,Seeker_D,Company_C,False,False,Company_C,2
73,Seeker_E,Company_A,False,False,Company_A,3
74,Seeker_A,Company_E,True,False,Company_E,4
74,Seeker_B,Company_B,True,False,Company_B,2
74,Seeker_C,Company_C,True,False,Company_C,2
74,Seeker_D,Company_D,True,False,Company_D,5
74,Seeker_E,Company_A,True,False,Company_A,3
75,Seeker_A,Company_E,False,False,Company_E,4
75,Seeker_B,Company_D,False,False,Company_D,4
75,Seeker_C,Company_B,False,False,Company_B,1
75,Seeker_D,Company_C,False,False,Company_C,2
75,Seeker_E,Company_A,False,False,Company_A,3
76,Seeker_A,Company_E,False,False,Company_E,4
76,Seeker_B,Company_B,False,False,Company_B,2
76,Seeker_C,Company_C,False,False,Company_C,2
76,Seeker_D,Company_A,False,False,Company_A,3
76,Seeker_E,Unmatched,False,False,Unmatched,-
77,Seeker_A,Company_D,False,False,Company_D,5
77,Seeker_B,Company_C,False,False,Company_C,3
77,Seeker_C,Company_E,False,False,Company_E,4
77,Seeker_D,Company_B,False,False,Company_B,1
