Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Seeker_A,Company_E,False,False,Company_E,4
1,Seeker_B,Company_D,False,False,Company_D,4
1,Seeker_C,Company_A,False,False,Company_A,4
1,Seeker_D,Company_C,False,False,Company_C,3
1,Seeker_E,Company_B,False,False,Company_B,4
2,Seeker_A,Company_B,False,False,Company_B,3
2,Seeker_B,Company_D,False,False,Company_D,4
2,Seeker_C,Company_A,False,False,Company_A,4
2,Seeker_D,Company_C,False,False,Company_C,3
2,Seeker_E,Company_E,False,False,Company_E,2
3,Seeker_A,Company_A,False,False,Company_A,2
3,Seeker_B,Company_D,False,False,Company_D,4
3,Seeker_C,Company_E,False,False,Company_E,3
3,Seeker_D,Company_B,False,False,Company_B,2
3,Seeker_E,Company_C,False,False,Company_C,3
4,Seeker_A,Company_B,False,False,Company_B,3
4,Seeker_B,Company_D,False,False,Company_D,4
4,Seeker_C,Company_A,False,False,Company_A,4
4,Seeker_D,Company_C,False,False,Company_C,3
4,Seeker_E,Company_E,False,False,Company_E,2
5,Seeker_A,Company_E,False,False,Company_E,4
5,Seeker_B,Company_C,False,False,Company_C,5
5,Seeker_C,Company_A,False,False,Company_A,4
5,Seeker_D,Company_B,False,False,Company_B,2
5,Seeker_E,Company_D,False,False,Company_D,1
6,Seeker_A,Company_B,False,False,Company_B,3
6,Seeker_B,Company_D,False,False,Company_D,4
6,Seeker_C,Company_A,False,False,Company_A,4
6,Seeker_D,Company_C,False,False,Company_C,3
6,Seeker_E,Company_E,False,False,Company_E,2
7,Seeker_A,Company_B,False,False,Company_B,3
7,Seeker_B,Company_D,False,False,Company_D,4
7,Seeker_C,Company_A,False,False,Company_A,4
7,Seeker_D,Company_C,False,False,Company_C,3
7,Seeker_E,Company_E,False,False,Company_E,2
8,Seeker_A,Company_C,False,False,Company_C,5
8,Seeker_B,Company_D,False,False,Company_D,4
8,Seeker_C,Company_A,False,False,Company_A,4
8,Seeker_D,Company_B,False,False,Company_B,2
8,Seeker_E,Company_E,False,False,Company_E,2
9,Seeker_A,Company_B,False,True,Company_B,3
9,Seeker_B,Company_E,False,True,Company_E,1
9,Seeker_C,Company_A,False,True,Company_A,4
9,Seeker_D,Company_D,False,True,Company_D,1
9,Seeker_E,Company_C,False,True,Company_C,3
10,Seeker_A,Company_E,False,False,Company_E,4
10,Seeker_B,Unmatched,False,False,Unmatched,-
10,Seeker_C,Company_A,False,False,Company_A,4
10,Seeker_D,Company_D,False,False,Company_D,1
10,Seeker_E,Company_C,False,False,Company_C,3
11,Seeker_A,Company_B,False,False,Company_B,3
11,Seeker_B,Unmatched,False,False,Unmatched,-
11,Seeker_C,Company_A,False,False,Company_A,4
11,Seeker_D,Company_D,False,False,Company_D,1
11,Seeker_E,Company_C,False,False,Company_C,3
12,Seeker_A,Company_B,False,False,Company_B,3
12,Seeker_B,Unmatched,False,False,Unmatched,-
12,Seeker_C,Company_A,False,False,Company_A,4
12,Seeker_D,Company_D,False,False,Company_D,1
12,Seeker_E,Company_C,False,False,Company_C,3
13,Seeker_A,Company_A,False,False,Company_A,2
13,Seeker_B,Company_D,False,False,Company_D,4
13,Seeker_C,Unmatched,False,False,Unmatched,-
13,Seeker_D,Company_B,False,False,Company_B,2
13,Seeker_E,Company_E,False,False,Company_E,2
14,Seeker_A,Company_A,False,False,Company_A,2
14,Seeker_B,Company_C,False,False,Company_C,5
14,Seeker_C,Unmatched,False,False,Unmatched,-
14,Seeker_D,Company_B,False,False,Company_B,2
14,Seeker_E,Company_D,False,False,Company_D,1
15,Seeker_A,Company_B,False,False,Company_B,3
15,Seeker_B,Unmatched,False,False,Unmatched,-
15,Seeker_C,Company_A,False,False,Company_A,4
15,Seeker_D,Company_D,False,False,Company_D,1
15,Seeker_E,Company_E,False,False,Company_E,2
16,Seeker_A,Company_C,False,False,Company_C,5
16,Seeker_B,Company_D,False,False,Company_D,4
16,Seeker_C,Company_A,False,False,Company_A,4
16,Seeker_D,Company_B,False,False,Company_B,2
16,Seeker_E,Company_E,False,False,Company_E,2
17,Seeker_A,Company_E,False,False,Company_E,4
17,Seeker_B,Company_B,False,False,Company_B,3
17,Seeker_C,Company_A,False,False,Company_A,4
17,Seeker_D,Company_C,False,False,Company_C,3
17,Seeker_E,Company_D,False,False,Company_D,1
18,Seeker_A,Company_E,False,False,Company_E,4
18,Seeker_B,Company_C,False,False,Company_C,5
18,Seeker_C,Company_A,False,False,Company_A,4
18,Seeker_D,Company_B,False,False,Company_B,2
18,Seeker_E,Company_D,False,False,Company_D,1
19,Seeker_A,Company_B,False,False,Company_B,3
19,Seeker_B,Company_E,False,False,Company_E,1
19,Seeker_C,Company_C,False,False,Company_C,2
19,Seeker_D,Company_D,False,False,Company_D,1
19,Seeker_E,Company_A,False,False,Company_A,5
20,Seeker_A,Company_E,False,False,Company_E,4
20,Seeker_B,Company_C,False,False,Company_C,5
20,Seeker_C,Company_A,False,False,Company_A,4
20,Seeker_D,Company_B,False,False,Company_B,2
20,Seeker_E,Company_D,False,False,Company_D,1
21,Seeker_A,Company_B,False,False,Company_B,3
21,Seeker_B,Unmatched,False,False,Unmatched,-
21,Seeker_C,Company_E,False,False,Company_E,3
21,Seeker_D,Company_D,False,False,Company_D,1
21,Seeker_E,Company_C,False,False,Company_C,3
22,Seeker_A,Company_E,False,False,Company_E,4
22,Seeker_B,Company_B,False,False,Company_B,3
22,Seeker_C,Company_A,False,False,Company_A,4
22,Seeker_D,Company_D,False,False,Company_D,1
22,Seeker_E,Company_C,False,False,Company_C,3
23,Seeker_A,Company_B,False,False,Company_B,3
23,Seeker_B,Company_D,False,False,Company_D,4
23,Seeker_C,Company_A,False,False,Company_A,4
23,Seeker_D,Company_E,False,False,Company_E,5
23,Seeker_E,Company_C,False,False,Company_C,3
24,Seeker_A,Company_B,False,False,Company_B,3
24,Seeker_B,Company_C,False,False,Company_C,5
24,Seeker_C,Company_A,False,False,Company_A,4
24,Seeker_D,Company_D,False,False,Company_D,1
24,Seeker_E,Company_E,False,False,Company_E,2
25,Seeker_A,Company_B,False,True,Company_B,3
25,Seeker_B,Company_E,False,True,Company_E,1
25,Seeker_C,Company_A,False,True,Company_A,4
25,Seeker_D,Company_D,False,True,Company_D,1
25,Seeker_E,Company_C,False,True,Company_C,3
26,Seeker_A,Company_B,False,False,Company_B,3
26,Seeker_B,Company_E,False,False,Company_E,1
26,Seeker_C,Company_A,False,False,Company_A,4
26,Seeker_D,Company_C,False,False,Company_C,3
26,Seeker_E,Company_D,False,False,Company_D,1
27,Seeker_A,Company_E,False,False,Company_E,4
27,Seeker_B,Company_D,False,False,Company_D,4
27,Seeker_C,Company_A,False,False,Company_A,4
27,Seeker_D,Company_C,False,False,Company_C,3
27,Seeker_E,Company_B,False,False,Company_B,4
28,Seeker_A,Company_C,False,False,Company_C,5
28,Seeker_B,Company_D,False,False,Company_D,4
28,Seeker_C,Company_A,False,False,Company_A,4
28,Seeker_D,Company_B,False,False,Company_B,2
28,Seeker_E,Company_E,False,False,Company_E,2
29,Seeker_A,Company_B,False,False,Company_B,3
29,Seeker_B,Unmatched,False,False,Unmatched,-
29,Seeker_C,Company_A,False,False,Company_A,4
29,Seeker_D,Company_C,False,False,Company_C,3
29,Seeker_E,Company_D,False,False,Company_D,1
30,Seeker_A,Company_E,False,False,Company_E,4
30,Seeker_B,Company_B,False,False,Company_B,3
30,Seeker_C,Company_A,False,False,Company_A,4
30,Seeker_D,Company_D,False,False,Company_D,1
30,Seeker_E,Company_C,False,False,Company_C,3
31,Seeker_A,Company_B,False,False,Company_B,3
31,Seeker_B,Company_E,False,False,Company_E,1
31,Seeker_C,Company_A,False,False,Company_A,4
31,Seeker_D,Company_C,False,False,Company_C,3
31,Seeker_E,Company_D,False,False,Company_D,1
32,Seeker_A,Company_B,False,False,Company_B,3
32,Seeker_B,Company_D,False,False,Company_D,4
32,Seeker_C,Company_E,False,False,Company_E,3
32,Seeker_D,Company_A,False,False,Company_A,4
32,Seeker_E,Company_C,False,False,Company_C,3
33,Seeker_A,Company_B,False,True,Company_B,3
33,Seeker_B,Company_E,False,True,Company_E,1
33,Seeker_C,Company_A,False,True,Company_A,4
33,Seeker_D,Company_D,False,True,Company_D,1
33,Seeker_E,Company_C,False,True,Company_C,3
34,Seeker_A,Company_E,False,False,Company_E,4
34,Seeker_B,Company_B,False,False,Company_B,3
34,Seeker_C,Company_A,False,False,Company_A,4
34,Seeker_D,Company_C,False,False,Company_C,3
34,Seeker_E,Unmatched,False,False,Unmatched,-
35,Seeker_A,Company_E,False,False,Company_E,4
35,Seeker_B,Company_B,False,False,Company_B,3
35,Seeker_C,Company_A,False,False,Company_A,4
35,Seeker_D,Company_D,False,False,Company_D,1
35,Seeker_E,Company_C,False,False,Company_C,3
36,Seeker_A,Company_B,False,False,Company_B,3
36,Seeker_B,Company_D,False,False,Company_D,4
36,Seeker_C,Company_A,False,False,Company_A,4
36,Seeker_D,Company_C,False,False,Company_C,3
36,Seeker_E,Company_E,False,False,Company_E,2
37,Seeker_A,Company_E,False,False,Company_E,4
37,Seeker_B,Company_D,False,False,Company_D,4
37,Seeker_C,Company_A,False,False,Company_A,4
37,Seeker_D,Company_C,False,False,Company_C,3
37,Seeker_E,Company_B,False,False,Company_B,4
38,Seeker_A,Company_B,False,False,Company_B,3
38,Seeker_B,Company_D,False,False,Company_D,4
38,Seeker_C,Company_A,False,False,Company_A,4
38,Seeker_D,Company_C,False,False,Company_C,3
38,Seeker_E,Company_E,False,False,Company_E,2
39,Seeker_A,Company_E,False,False,Company_E,4
39,Seeker_B,Company_B,False,False,Company_B,3
39,Seeker_C,Company_A,False,False,Company_A,4
39,Seeker_D,Company_C,False,False,Company_C,3
39,Seeker_E,Company_D,False,False,Company_D,1
40,Seeker_A,Company_E,True,False,Company_E,4
40,Seeker_B,Company_D,True,False,Company_D,4
40,Seeker_C,Company_A,True,False,Company_A,4
40,Seeker_D,Company_B,True,False,Company_B,2
40,Seeker_E,Company_C,True,False,Company_C,3
41,Seeker_A,Company_E,True,False,Company_E,4
41,Seeker_B,Company_D,True,False,Company_D,4
41,Seeker_C,Company_A,True,False,Company_A,4
41,Seeker_D,Company_B,True,False,Company_B,2
41,Seeker_E,Company_C,True,False,Company_C,3
42,Seeker_A,Company_B,False,False,Company_B,3
42,Seeker_B,Company_D,False,False,Company_D,4
42,Seeker_C,Company_A,False,False,Company_A,4
42,Seeker_D,Company_C,False,False,Company_C,3
42,Seeker_E,Company_E,False,False,Company_E,2
43,Seeker_A,Company_B,False,False,Company_B,3
43,Seeker_B,Company_C,False,False,Company_C,5
43,Seeker_C,Company_A,False,False,Company_A,4
43,Seeker_D,Company_D,False,False,Company_D,1
43,Seeker_E,Company_E,False,False,Company_E,2
44,Seeker_A,Company_B,False,False,Company_B,3
44,Seeker_B,Company_E,False,False,Company_E,1
44,Seeker_C,Company_D,False,False,Company_D,1
44,Seeker_D,Company_C,False,False,Company_C,3
44,Seeker_E,Company_A,False,False,Company_A,5
45,Seeker_A,Company_C,False,False,Company_C,5
45,Seeker_B,Company_D,False,False,Company_D,4
45,Seeker_C,Company_A,False,False,Company_A,4
45,Seeker_D,Company_B,False,False,Company_B,2
45,Seeker_E,Company_E,False,False,Company_E,2
46,Seeker_A,Company_B,False,False,Company_B,3
46,Seeker_B,Company_D,False,False,Company_D,4
46,Seeker_C,Company_A,False,False,Company_A,4
46,Seeker_D,Company_C,False,False,Company_C,3
46,Seeker_E,Company_E,False,False,Company_E,2
47,Seeker_A,Company_E,False,False,Company_E,4
47,Seeker_B,Unmatched,False,False,Unmatched,-
47,Seeker_C,Company_A,False,False,Company_A,4
47,Seeker_D,Company_B,False,False,Company_B,2
47,Seeker_E,Company_D,False,False,Company_D,1
48,Seeker_A,Company_C,False,False,Company_C,5
48,Seeker_B,Company_E,False,False,Company_E,1
48,Seeker_C,Company_A,False,False,Company_A,4
48,Seeker_D,Company_B,False,False,Company_B,2
48,Seeker_E,Company_D,False,False,Company_D,1
49,Seeker_A,Company_E,False,False,Company_E,4
49,Seeker_B,Company_C,False,False,Company_C,5
49,Seeker_C,Company_A,False,False,Company_A,4
49,Seeker_D,Company_B,False,False,Company_B,2
49,Seeker_E,Company_D,False,False,Company_D,1
50,Seeker_A,Company_B,False,True,Company_B,3
50,Seeker_B,Company_E,False,True,Company_E,1
50,Seeker_C,Company_A,False,True,Company_A,4
50,Seeker_D,Company_D,False,True,Company_D,1
50,Seeker_E,Company_C,False,True,Company_C,3
51,Seeker_A,Company_B,False,False,Company_B,3
51,Seeker_B,Unmatched,False,False,Unmatched,-
51,Seeker_C,Company_A,False,False,Company_A,4
51,Seeker_D,Company_D,False,False,Company_D,1
51,Seeker_E,Company_E,False,False,Company_E,2
52,Seeker_A,Company_B,False,False,Company_B,3
52,Seeker_B,Company_E,False,False,Company_E,1
52,Seeker_C,Company_A,False,False,Company_A,4
52,Seeker_D,Company_C,False,False,Company_C,3
52,Seeker_E,Company_D,False,False,Company_D,1
53,Seeker_A,Company_B,False,False,Company_B,3
53,Seeker_B,Company_D,False,False,Company_D,4
53,Seeker_C,Company_A,False,False,Company_A,4
53,Seeker_D,Company_C,False,False,Company_C,3
53,Seeker_E,Company_E,False,False,Company_E,2
54,Seeker_A,Company_B,False,False,Company_B,3
54,Seeker_B,Company_D,False,False,Company_D,4
54,Seeker_C,Company_A,False,False,Company_A,4
54,Seeker_D,Company_C,False,False,Company_C,3
54,Seeker_E,Company_E,False,False,Company_E,2
55,Seeker_A,Company_B,False,False,Company_B,3
55,Seeker_B,Company_C,False,False,Company_C,5
55,Seeker_C,Company_A,False,False,Company_A,4
55,Seeker_D,Company_D,False,False,Company_D,1
55,Seeker_E,Company_E,False,False,Company_E,2
56,Seeker_A,Company_B,False,False,Company_B,3
56,Seeker_B,Company_C,False,False,Company_C,5
56,Seeker_C,Company_A,False,False,Company_A,4
56,Seeker_D,Company_D,False,False,Company_D,1
56,Seeker_E,Company_E,False,False,Company_E,2
57,Seeker_A,Company_B,False,False,Company_B,3
57,Seeker_B,Company_D,False,False,Company_D,4
57,Seeker_C,Company_A,False,False,Company_A,4
57,Seeker_D,Company_C,False,False,Company_C,3
57,Seeker_E,Company_E,False,False,Company_E,2
58,Seeker_A,Company_E,True,False,Company_E,4
58,Seeker_B,Company_D,True,False,Company_D,4
58,Seeker_C,Company_A,True,False,Company_A,4
58,Seeker_D,Company_B,True,False,Company_B,2
58,Seeker_E,Company_C,True,False,Company_C,3
59,Seeker_A,Company_A,False,True,Company_A,2
59,Seeker_B,Company_E,False,True,Company_E,1
59,Seeker_C,Company_C,False,True,Company_C,2
59,Seeker_D,Company_B,False,True,Company_B,2
59,Seeker_E,Company_D,False,True,Company_D,1
60,Seeker_A,Company_E,True,False,Company_E,4
60,Seeker_B,Company_D,True,False,Company_D,4
60,Seeker_C,Company_A,True,False,Company_A,4
60,Seeker_D,Company_B,True,False,Company_B,2
60,Seeker_E,Company_C,True,False,Company_C,3
61,Seeker_A,Company_B,False,False,Company_B,3
61,Seeker_B,Unmatched,False,False,Unmatched,-
61,Seeker_C,Company_A,False,False,Company_A,4
61,Seeker_D,Company_D,False,False,Company_D,1
61,Seeker_E,Company_C,False,False,Company_C,3
62,Seeker_A,Company_B,False,False,Company_B,3
62,Seeker_B,Company_D,False,False,Company_D,4
62,Seeker_C,Company_A,False,False,Company_A,4
62,Seeker_D,Company_E,False,False,Company_E,5
62,Seeker_E,Company_C,False,False,Company_C,3
63,Seeker_A,Company_B,False,False,Company_B,3
63,Seeker_B,Company_D,False,False,Company_D,4
63,Seeker_C,Company_A,False,False,Company_A,4
63,Seeker_D,Company_E,False,False,Company_E,5
63,Seeker_E,Company_C,False,False,Company_C,3
64,Seeker_A,Company_B,False,False,Company_B,3
64,Seeker_B,Company_E,False,False,Company_E,1
64,Seeker_C,Company_A,False,False,Company_A,4
64,Seeker_D,Company_C,False,False,Company_C,3
64,Seeker_E,Company_D,False,False,Company_D,1
65,Seeker_A,Company_D,False,True,Company_D,1
65,Seeker_B,Company_E,False,True,Company_E,1
65,Seeker_C,Company_A,False,True,Company_A,4
65,Seeker_D,Company_B,False,True,Company_B,2
65,Seeker_E,Company_C,False,True,Company_C,3
66,Seeker_A,Company_C,False,False,Company_C,5
