Trial,Agent,Matched_Partner,Stability,Efficiency
1,Seeker_A,Company_E,False,False
1,Seeker_B,Company_B,False,False
1,Seeker_C,Company_D,False,False
1,Seeker_D,Company_C,False,False
1,Seeker_E,Company_A,False,False
2,Seeker_A,Company_E,True,False
2,Seeker_B,Company_B,True,False
2,Seeker_C,Company_C,True,False
2,Seeker_D,Company_D,True,False
2,Seeker_E,Company_A,True,False
3,Seeker_A,Company_E,False,False
3,Seeker_B,Company_C,False,False
3,Seeker_C,Company_B,False,False
3,Seeker_D,Company_D,False,False
3,Seeker_E,Company_A,False,False
4,Seeker_A,Company_E,True,False
4,Seeker_B,Company_B,True,False
4,Seeker_C,Company_C,True,False
4,Seeker_D,Company_D,True,False
4,Seeker_E,Company_A,True,False
5,Seeker_A,Company_E,True,False
5,Seeker_B,Company_B,True,False
5,Seeker_C,Company_C,True,False
5,Seeker_D,Company_D,True,False
5,Seeker_E,Company_A,True,False
6,Seeker_A,Company_D,False,False
6,Seeker_B,Company_E,False,False
6,Seeker_C,Company_B,False,False
6,Seeker_D,Company_C,False,False
6,Seeker_E,Company_A,False,False
7,Seeker_A,Company_E,False,False
7,Seeker_B,Company_C,False,False
7,Seeker_C,Company_B,False,False
7,Seeker_D,Company_A,False,False
7,Seeker_E,Company_D,False,False
8,Seeker_A,Company_A,False,False
8,Seeker_B,Company_B,False,False
8,Seeker_C,Company_D,False,False
8,Seeker_D,Company_C,False,False
8,Seeker_E,Company_E,False,False
9,Seeker_A,Company_E,False,False
9,Seeker_B,Company_B,False,False
9,Seeker_C,Company_D,False,False
9,Seeker_D,Company_C,False,False
9,Seeker_E,Company_A,False,False
10,Seeker_A,Company_E,True,False
10,Seeker_B,Company_B,True,False
10,Seeker_C,Company_C,True,False
10,Seeker_D,Company_A,True,False
10,Seeker_E,Company_D,True,False
11,Seeker_A,Company_E,False,False
11,Seeker_B,Company_C,False,False
11,Seeker_C,Company_B,False,False
11,Seeker_D,Company_D,False,False
11,Seeker_E,Company_A,False,False
12,Seeker_A,Company_E,False,False
12,Seeker_B,Company_D,False,False
12,Seeker_C,Company_B,False,False
12,Seeker_D,Company_C,False,False
12,Seeker_E,Company_A,False,False
13,Seeker_A,Company_A,False,False
13,Seeker_B,Company_C,False,False
13,Seeker_C,Company_B,False,False
13,Seeker_D,Company_E,False,False
13,Seeker_E,Company_D,False,False
14,Seeker_A,Company_E,False,True
14,Seeker_B,Company_A,False,True
14,Seeker_C,Company_B,False,True
14,Seeker_D,Company_C,False,True
14,Seeker_E,Company_D,False,True
15,Seeker_A,Company_E,True,False
15,Seeker_B,Company_B,True,False
15,Seeker_C,Company_C,True,False
15,Seeker_D,Company_A,True,False
15,Seeker_E,Company_D,True,False
16,Seeker_A,Company_E,True,False
16,Seeker_B,Company_B,True,False
16,Seeker_C,Company_C,True,False
16,Seeker_D,Company_D,True,False
16,Seeker_E,Company_A,True,False
17,Seeker_A,Company_E,True,False
17,Seeker_B,Company_B,True,False
17,Seeker_C,Company_C,True,False
17,Seeker_D,Company_A,True,False
17,Seeker_E,Company_D,True,False
18,Seeker_A,Company_E,True,False
18,Seeker_B,Company_B,True,False
18,Seeker_C,Company_C,True,False
18,Seeker_D,Company_D,True,False
18,Seeker_E,Company_A,True,False
19,Seeker_A,Company_E,False,False
19,Seeker_B,Company_C,False,False
19,Seeker_C,Company_B,False,False
19,Seeker_D,Company_D,False,False
19,Seeker_E,Company_A,False,False
20,Seeker_A,Company_E,True,False
20,Seeker_B,Company_B,True,False
20,Seeker_C,Company_C,True,False
20,Seeker_D,Company_D,True,False
20,Seeker_E,Company_A,True,False
21,Seeker_A,Company_A,False,False
21,Seeker_B,Company_B,False,False
21,Seeker_C,Company_D,False,False
21,Seeker_D,Company_C,False,False
21,Seeker_E,Company_E,False,False
22,Seeker_A,Company_E,False,False
