Trial,Agent,Matched_Partner,Stability,Efficiency
1,Parent_A,Nursery_C,False,False
1,Parent_B,Nursery_D,False,False
1,Parent_C,Nursery_A,False,False
1,Parent_D,Nursery_B,False,False
1,Parent_E,Nursery_E,False,False
2,Parent_A,Nursery_B,False,False
2,Parent_B,Nursery_D,False,False
2,Parent_C,Nursery_A,False,False
2,Parent_D,Nursery_E,False,False
2,Parent_E,Nursery_C,False,False
3,Parent_A,Nursery_E,False,False
3,Parent_B,Nursery_B,False,False
3,Parent_C,Nursery_A,False,False
3,Parent_D,Nursery_C,False,False
3,Parent_E,Nursery_D,False,False
4,Parent_A,Nursery_B,False,False
4,Parent_B,Nursery_C,False,False
4,Parent_C,Nursery_A,False,False
4,Parent_D,Nursery_D,False,False
4,Parent_E,Nursery_E,False,False
5,Parent_A,Nursery_B,False,False
5,Parent_B,Nursery_E,False,False
5,Parent_C,Nursery_A,False,False
5,Parent_D,Nursery_C,False,False
5,Parent_E,Nursery_D,False,False
6,Parent_A,Nursery_B,False,False
6,Parent_B,Nursery_D,False,False
6,Parent_C,Nursery_A,False,False
6,Parent_D,Nursery_E,False,False
6,Parent_E,Nursery_C,False,False
7,Parent_A,Nursery_B,False,False
7,Parent_B,Nursery_C,False,False
7,Parent_C,Nursery_A,False,False
7,Parent_D,Nursery_D,False,False
7,Parent_E,Nursery_E,False,False
8,Parent_A,Nursery_C,False,False
8,Parent_B,Nursery_D,False,False
8,Parent_C,Nursery_A,False,False
8,Parent_D,Nursery_B,False,False
8,Parent_E,Nursery_E,False,False
9,Parent_A,Nursery_E,False,False
9,Parent_B,Nursery_B,False,False
9,Parent_C,Nursery_A,False,False
9,Parent_D,Nursery_D,False,False
9,Parent_E,Nursery_C,False,False
10,Parent_A,Nursery_E,False,False
10,Parent_B,Nursery_C,False,False
10,Parent_C,Nursery_A,False,False
10,Parent_D,Nursery_B,False,False
10,Parent_E,Nursery_D,False,False
11,Parent_A,Nursery_B,False,True
11,Parent_B,Nursery_E,False,True
11,Parent_C,Nursery_A,False,True
11,Parent_D,Nursery_D,False,True
11,Parent_E,Nursery_C,False,True
12,Parent_A,Nursery_B,False,False
12,Parent_B,Nursery_E,False,False
12,Parent_C,Nursery_A,False,False
12,Parent_D,Nursery_C,False,False
12,Parent_E,Nursery_D,False,False
13,Parent_A,Nursery_E,False,False
13,Parent_B,Nursery_B,False,False
13,Parent_C,Nursery_A,False,False
13,Parent_D,Nursery_D,False,False
13,Parent_E,Nursery_C,False,False
14,Parent_A,Nursery_A,False,False
14,Parent_B,Nursery_B,False,False
14,Parent_C,Nursery_E,False,False
14,Parent_D,Nursery_D,False,False
14,Parent_E,Nursery_C,False,False
15,Parent_A,Nursery_B,False,True
15,Parent_B,Nursery_E,False,True
15,Parent_C,Nursery_A,False,True
15,Parent_D,Nursery_D,False,True
15,Parent_E,Nursery_C,False,True
16,Parent_A,Nursery_B,False,False
16,Parent_B,Unmatched,False,False
16,Parent_C,Nursery_A,False,False
16,Parent_D,Nursery_D,False,False
16,Parent_E,Nursery_E,False,False
17,Parent_A,Nursery_E,False,False
17,Parent_B,Nursery_A,False,False
17,Parent_C,Nursery_B,False,False
17,Parent_D,Nursery_D,False,False
17,Parent_E,Nursery_C,False,False
18,Parent_A,Nursery_B,False,False
18,Parent_B,Nursery_D,False,False
18,Parent_C,Nursery_A,False,False
18,Parent_D,Nursery_E,False,False
18,Parent_E,Nursery_C,False,False
19,Parent_A,Nursery_B,False,True
19,Parent_B,Nursery_E,False,True
19,Parent_C,Nursery_A,False,True
19,Parent_D,Nursery_D,False,True
19,Parent_E,Nursery_C,False,True
20,Parent_A,Nursery_B,False,False
20,Parent_B,Nursery_D,False,False
20,Parent_C,Nursery_E,False,False
20,Parent_D,Nursery_A,False,False
20,Parent_E,Nursery_C,False,False
21,Parent_A,Nursery_E,False,False
21,Parent_B,Nursery_B,False,False
21,Parent_C,Nursery_A,False,False
21,Parent_D,Nursery_D,False,False
21,Parent_E,Nursery_C,False,False
22,Parent_A,Nursery_C,False,False
22,Parent_B,Nursery_D,False,False
22,Parent_C,Nursery_A,False,False
22,Parent_D,Nursery_B,False,False
22,Parent_E,Nursery_E,False,False
23,Parent_A,Nursery_B,False,True
23,Parent_B,Nursery_E,False,True
23,Parent_C,Nursery_A,False,True
23,Parent_D,Nursery_D,False,True
23,Parent_E,Nursery_C,False,True
24,Parent_A,Nursery_E,True,False
24,Parent_B,Nursery_D,True,False
24,Parent_C,Nursery_A,True,False
24,Parent_D,Nursery_B,True,False
24,Parent_E,Nursery_C,True,False
25,Parent_A,Nursery_C,False,False
25,Parent_B,Nursery_D,False,False
25,Parent_C,Nursery_A,False,False
25,Parent_D,Nursery_B,False,False
25,Parent_E,Nursery_E,False,False
26,Parent_A,Nursery_B,False,False
26,Parent_B,Unmatched,False,False
26,Parent_C,Nursery_C,False,False
26,Parent_D,Nursery_D,False,False
26,Parent_E,Nursery_E,False,False
27,Parent_A,Nursery_E,False,False
27,Parent_B,Nursery_C,False,False
27,Parent_C,Nursery_A,False,False
27,Parent_D,Nursery_B,False,False
27,Parent_E,Nursery_D,False,False
28,Parent_A,Nursery_B,False,False
28,Parent_B,Nursery_D,False,False
28,Parent_C,Nursery_A,False,False
28,Parent_D,Nursery_C,False,False
28,Parent_E,Nursery_E,False,False
29,Parent_A,Nursery_E,True,False
29,Parent_B,Nursery_D,True,False
29,Parent_C,Nursery_A,True,False
29,Parent_D,Nursery_B,True,False
29,Parent_E,Nursery_C,True,False
30,Parent_A,Nursery_E,True,False
30,Parent_B,Nursery_D,True,False
30,Parent_C,Nursery_A,True,False
30,Parent_D,Nursery_B,True,False
30,Parent_E,Nursery_C,True,False
31,Parent_A,Nursery_C,False,False
31,Parent_B,Nursery_D,False,False
31,Parent_C,Nursery_A,False,False
31,Parent_D,Nursery_B,False,False
31,Parent_E,Nursery_E,False,False
32,Parent_A,Nursery_B,False,False
32,Parent_B,Nursery_D,False,False
32,Parent_C,Nursery_A,False,False
32,Parent_D,Nursery_C,False,False
32,Parent_E,Nursery_E,False,False
33,Parent_A,Nursery_A,False,False
33,Parent_B,Nursery_D,False,False
33,Parent_C,Unmatched,False,False
33,Parent_D,Nursery_E,False,False
33,Parent_E,Nursery_C,False,False
34,Parent_A,Nursery_A,False,True
34,Parent_B,Nursery_E,False,True
34,Parent_C,Nursery_D,False,True
34,Parent_D,Nursery_B,False,True
34,Parent_E,Nursery_C,False,True
35,Parent_A,Nursery_B,False,False
35,Parent_B,Nursery_D,False,False
35,Parent_C,Nursery_A,False,False
35,Parent_D,Nursery_E,False,False
35,Parent_E,Nursery_C,False,False
36,Parent_A,Nursery_E,False,False
36,Parent_B,Nursery_C,False,False
36,Parent_C,Nursery_A,False,False
36,Parent_D,Nursery_B,False,False
36,Parent_E,Nursery_D,False,False
37,Parent_A,Nursery_B,False,False
37,Parent_B,Nursery_E,False,False
37,Parent_C,Nursery_A,False,False
37,Parent_D,Nursery_C,False,False
37,Parent_E,Nursery_D,False,False
38,Parent_A,Nursery_C,False,False
38,Parent_B,Nursery_B,False,False
38,Parent_C,Nursery_A,False,False
38,Parent_D,Nursery_D,False,False
38,Parent_E,Nursery_E,False,False
39,Parent_A,Nursery_B,False,True
39,Parent_B,Nursery_E,False,True
39,Parent_C,Nursery_A,False,True
39,Parent_D,Nursery_D,False,True
39,Parent_E,Nursery_C,False,True
40,Parent_A,Nursery_E,False,False
40,Parent_B,Nursery_C,False,False
40,Parent_C,Nursery_A,False,False
40,Parent_D,Nursery_B,False,False
40,Parent_E,Nursery_D,False,False
41,Parent_A,Nursery_B,False,False
41,Parent_B,Nursery_D,False,False
41,Parent_C,Nursery_A,False,False
41,Parent_D,Nursery_C,False,False
41,Parent_E,Nursery_E,False,False
42,Parent_A,Nursery_B,False,False
42,Parent_B,Nursery_C,False,False
42,Parent_C,Nursery_A,False,False
42,Parent_D,Nursery_D,False,False
42,Parent_E,Nursery_E,False,False
43,Parent_A,Nursery_E,False,False
43,Parent_B,Nursery_B,False,False
43,Parent_C,Nursery_A,False,False
43,Parent_D,Nursery_D,False,False
43,Parent_E,Nursery_C,False,False
44,Parent_A,Nursery_E,True,False
44,Parent_B,Nursery_D,True,False
44,Parent_C,Nursery_A,True,False
44,Parent_D,Nursery_B,True,False
44,Parent_E,Nursery_C,True,False
45,Parent_A,Nursery_C,False,False
45,Parent_B,Nursery_B,False,False
45,Parent_C,Nursery_A,False,False
45,Parent_D,Nursery_D,False,False
45,Parent_E,Nursery_E,False,False
46,Parent_A,Nursery_C,False,False
46,Parent_B,Nursery_D,False,False
46,Parent_C,Nursery_A,False,False
46,Parent_D,Nursery_B,False,False
46,Parent_E,Nursery_E,False,False
47,Parent_A,Nursery_B,False,False
47,Parent_B,Nursery_C,False,False
47,Parent_C,Nursery_A,False,False
47,Parent_D,Nursery_D,False,False
47,Parent_E,Nursery_E,False,False
48,Parent_A,Nursery_E,True,False
48,Parent_B,Nursery_D,True,False
48,Parent_C,Nursery_A,True,False
48,Parent_D,Nursery_B,True,False
48,Parent_E,Nursery_C,True,False
49,Parent_A,Nursery_E,False,False
49,Parent_B,Nursery_D,False,False
49,Parent_C,Nursery_A,False,False
49,Parent_D,Nursery_C,False,False
49,Parent_E,Unmatched,False,False
50,Parent_A,Nursery_E,True,False
50,Parent_B,Nursery_D,True,False
50,Parent_C,Nursery_A,True,False
50,Parent_D,Nursery_B,True,False
50,Parent_E,Nursery_C,True,False
51,Parent_A,Nursery_E,True,False
51,Parent_B,Nursery_D,True,False
51,Parent_C,Nursery_A,True,False
51,Parent_D,Nursery_B,True,False
51,Parent_E,Nursery_C,True,False
52,Parent_A,Nursery_C,False,False
52,Parent_B,Nursery_E,False,False
52,Parent_C,Nursery_A,False,False
52,Parent_D,Nursery_B,False,False
52,Parent_E,Nursery_D,False,False
53,Parent_A,Nursery_B,False,False
53,Parent_B,Nursery_E,False,False
53,Parent_C,Nursery_A,False,False
53,Parent_D,Nursery_C,False,False
53,Parent_E,Nursery_D,False,False
54,Parent_A,Nursery_E,True,False
54,Parent_B,Nursery_D,True,False
54,Parent_C,Nursery_A,True,False
54,Parent_D,Nursery_B,True,False
54,Parent_E,Nursery_C,True,False
55,Parent_A,Nursery_E,False,False
55,Parent_B,Nursery_B,False,False
55,Parent_C,Nursery_A,False,False
55,Parent_D,Nursery_D,False,False
55,Parent_E,Nursery_C,False,False
56,Parent_A,Nursery_B,False,False
56,Parent_B,Nursery_D,False,False
56,Parent_C,Nursery_A,False,False
56,Parent_D,Nursery_C,False,False
56,Parent_E,Nursery_E,False,False
57,Parent_A,Nursery_E,False,False
57,Parent_B,Nursery_C,False,False
57,Parent_C,Nursery_A,False,False
57,Parent_D,Nursery_B,False,False
57,Parent_E,Nursery_D,False,False
58,Parent_A,Nursery_E,True,False
58,Parent_B,Nursery_D,True,False
58,Parent_C,Nursery_A,True,False
58,Parent_D,Nursery_B,True,False
58,Parent_E,Nursery_C,True,False
59,Parent_A,Nursery_B,False,False
59,Parent_B,Nursery_E,False,False
59,Parent_C,Nursery_A,False,False
59,Parent_D,Nursery_C,False,False
59,Parent_E,Nursery_D,False,False
60,Parent_A,Nursery_B,False,False
60,Parent_B,Nursery_D,False,False
60,Parent_C,Nursery_A,False,False
60,Parent_D,Nursery_C,False,False
60,Parent_E,Nursery_E,False,False
61,Parent_A,Nursery_E,True,False
61,Parent_B,Nursery_D,True,False
61,Parent_C,Nursery_A,True,False
61,Parent_D,Nursery_B,True,False
61,Parent_E,Nursery_C,True,False
62,Parent_A,Nursery_E,False,False
62,Parent_B,Nursery_B,False,False
62,Parent_C,Nursery_A,False,False
62,Parent_D,Nursery_D,False,False
62,Parent_E,Nursery_C,False,False
63,Parent_A,Nursery_C,False,False
63,Parent_B,Nursery_D,False,False
63,Parent_C,Nursery_A,False,False
63,Parent_D,Nursery_B,False,False
63,Parent_E,Nursery_E,False,False
64,Parent_A,Nursery_B,False,True
64,Parent_B,Nursery_E,False,True
64,Parent_C,Nursery_A,False,True
64,Parent_D,Nursery_D,False,True
64,Parent_E,Nursery_C,False,True
65,Parent_A,Nursery_C,False,False
65,Parent_B,Nursery_D,False,False
65,Parent_C,Nursery_A,False,False
65,Parent_D,Nursery_B,False,False
65,Parent_E,Nursery_E,False,False
66,Parent_A,Nursery_E,False,False
66,Parent_B,Nursery_C,False,False
66,Parent_C,Nursery_A,False,False
66,Parent_D,Nursery_B,False,False
66,Parent_E,Nursery_D,False,False
67,Parent_A,Nursery_A,True,True
67,Parent_B,Nursery_B,True,True
67,Parent_C,Nursery_C,True,True
67,Parent_D,Nursery_D,True,True
67,Parent_E,Nursery_E,True,True
68,Parent_A,Nursery_B,False,False
68,Parent_B,Nursery_D,False,False
68,Parent_C,Nursery_A,False,False
68,Parent_D,Nursery_C,False,False
68,Parent_E,Nursery_E,False,False
69,Parent_A,Nursery_B,False,False
69,Parent_B,Nursery_D,False,False
69,Parent_C,Nursery_A,False,False
69,Parent_D,Nursery_C,False,False
69,Parent_E,Nursery_E,False,False
70,Parent_A,Nursery_B,False,False
70,Parent_B,Nursery_C,False,False
70,Parent_C,Nursery_A,False,False
70,Parent_D,Nursery_D,False,False
70,Parent_E,Nursery_E,False,False
71,Parent_A,Nursery_E,True,False
71,Parent_B,Nursery_D,True,False
71,Parent_C,Nursery_A,True,False
71,Parent_D,Nursery_B,True,False
71,Parent_E,Nursery_C,True,False
72,Parent_A,Nursery_C,False,False
72,Parent_B,Nursery_E,False,False
72,Parent_C,Nursery_A,False,False
