Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Parent_A,Nursery_B,False,False,Nursery_B,3
1,Parent_B,Nursery_C,False,False,Nursery_C,5
1,Parent_C,Nursery_A,False,False,Nursery_A,4
1,Parent_D,Nursery_D,False,False,Nursery_D,1
1,Parent_E,Nursery_E,False,False,Nursery_E,2
2,Parent_A,Nursery_A,True,False,Nursery_A,2
2,Parent_B,Nursery_D,True,False,Nursery_D,4
2,Parent_C,Nursery_C,True,False,Nursery_C,2
2,Parent_D,Nursery_B,True,False,Nursery_B,2
2,Parent_E,Nursery_E,True,False,Nursery_E,2
3,Parent_A,Nursery_A,False,True,Nursery_A,2
3,Parent_B,Nursery_E,False,True,Nursery_E,1
3,Parent_C,Nursery_B,False,True,Nursery_B,5
3,Parent_D,Nursery_D,False,True,Nursery_D,1
3,Parent_E,Nursery_C,False,True,Nursery_C,3
4,Parent_A,Nursery_B,False,True,Nursery_B,3
4,Parent_B,Nursery_E,False,True,Nursery_E,1
4,Parent_C,Nursery_A,False,True,Nursery_A,4
4,Parent_D,Nursery_D,False,True,Nursery_D,1
4,Parent_E,Nursery_C,False,True,Nursery_C,3
5,Parent_A,Nursery_B,False,False,Nursery_B,3
5,Parent_B,Nursery_C,False,False,Nursery_C,5
5,Parent_C,Nursery_A,False,False,Nursery_A,4
5,Parent_D,Nursery_D,False,False,Nursery_D,1
5,Parent_E,Nursery_E,False,False,Nursery_E,2
6,Parent_A,Nursery_B,False,False,Nursery_B,3
6,Parent_B,Nursery_C,False,False,Nursery_C,5
6,Parent_C,Nursery_A,False,False,Nursery_A,4
6,Parent_D,Nursery_D,False,False,Nursery_D,1
6,Parent_E,Nursery_E,False,False,Nursery_E,2
7,Parent_A,Nursery_B,False,False,Nursery_B,3
7,Parent_B,Nursery_C,False,False,Nursery_C,5
7,Parent_C,Nursery_A,False,False,Nursery_A,4
7,Parent_D,Nursery_D,False,False,Nursery_D,1
7,Parent_E,Nursery_E,False,False,Nursery_E,2
8,Parent_A,Nursery_E,False,False,Nursery_E,4
8,Parent_B,Nursery_C,False,False,Nursery_C,5
8,Parent_C,Nursery_A,False,False,Nursery_A,4
8,Parent_D,Nursery_B,False,False,Nursery_B,2
8,Parent_E,Nursery_D,False,False,Nursery_D,1
9,Parent_A,Nursery_A,True,True,Nursery_A,2
9,Parent_B,Nursery_B,True,True,Nursery_B,3
9,Parent_C,Nursery_C,True,True,Nursery_C,2
9,Parent_D,Nursery_D,True,True,Nursery_D,1
9,Parent_E,Nursery_E,True,True,Nursery_E,2
10,Parent_A,Nursery_B,False,False,Nursery_B,3
10,Parent_B,Nursery_D,False,False,Nursery_D,4
10,Parent_C,Nursery_A,False,False,Nursery_A,4
10,Parent_D,Nursery_C,False,False,Nursery_C,3
10,Parent_E,Nursery_E,False,False,Nursery_E,2
11,Parent_A,Nursery_B,False,False,Nursery_B,3
11,Parent_B,Nursery_C,False,False,Nursery_C,5
11,Parent_C,Nursery_A,False,False,Nursery_A,4
11,Parent_D,Nursery_D,False,False,Nursery_D,1
11,Parent_E,Nursery_E,False,False,Nursery_E,2
12,Parent_A,Nursery_A,True,False,Nursery_A,2
12,Parent_B,Nursery_D,True,False,Nursery_D,4
12,Parent_C,Nursery_C,True,False,Nursery_C,2
12,Parent_D,Nursery_B,True,False,Nursery_B,2
12,Parent_E,Nursery_E,True,False,Nursery_E,2
13,Parent_A,Nursery_E,True,False,Nursery_E,4
13,Parent_B,Nursery_D,True,False,Nursery_D,4
13,Parent_C,Nursery_A,True,False,Nursery_A,4
13,Parent_D,Nursery_B,True,False,Nursery_B,2
13,Parent_E,Nursery_C,True,False,Nursery_C,3
14,Parent_A,Nursery_C,False,False,Nursery_C,5
14,Parent_B,Nursery_B,False,False,Nursery_B,3
14,Parent_C,Nursery_A,False,False,Nursery_A,4
14,Parent_D,Nursery_D,False,False,Nursery_D,1
14,Parent_E,Nursery_E,False,False,Nursery_E,2
15,Parent_A,Nursery_B,False,False,Nursery_B,3
15,Parent_B,Nursery_C,False,False,Nursery_C,5
15,Parent_C,Nursery_A,False,False,Nursery_A,4
15,Parent_D,Nursery_D,False,False,Nursery_D,1
15,Parent_E,Nursery_E,False,False,Nursery_E,2
16,Parent_A,Nursery_B,False,False,Nursery_B,3
16,Parent_B,Nursery_C,False,False,Nursery_C,5
16,Parent_C,Nursery_A,False,False,Nursery_A,4
16,Parent_D,Nursery_D,False,False,Nursery_D,1
16,Parent_E,Nursery_E,False,False,Nursery_E,2
17,Parent_A,Nursery_A,True,False,Nursery_A,2
17,Parent_B,Nursery_D,True,False,Nursery_D,4
17,Parent_C,Nursery_C,True,False,Nursery_C,2
17,Parent_D,Nursery_B,True,False,Nursery_B,2
17,Parent_E,Nursery_E,True,False,Nursery_E,2
18,Parent_A,Nursery_A,True,True,Nursery_A,2
18,Parent_B,Nursery_B,True,True,Nursery_B,3
18,Parent_C,Nursery_C,True,True,Nursery_C,2
18,Parent_D,Nursery_D,True,True,Nursery_D,1
18,Parent_E,Nursery_E,True,True,Nursery_E,2
19,Parent_A,Nursery_B,False,False,Nursery_B,3
19,Parent_B,Nursery_C,False,False,Nursery_C,5
19,Parent_C,Nursery_A,False,False,Nursery_A,4
19,Parent_D,Nursery_D,False,False,Nursery_D,1
19,Parent_E,Nursery_E,False,False,Nursery_E,2
20,Parent_A,Nursery_E,False,False,Nursery_E,4
20,Parent_B,Nursery_B,False,False,Nursery_B,3
20,Parent_C,Nursery_A,False,False,Nursery_A,4
20,Parent_D,Nursery_D,False,False,Nursery_D,1
20,Parent_E,Nursery_C,False,False,Nursery_C,3
21,Parent_A,Nursery_B,False,False,Nursery_B,3
21,Parent_B,Nursery_C,False,False,Nursery_C,5
21,Parent_C,Nursery_A,False,False,Nursery_A,4
21,Parent_D,Nursery_D,False,False,Nursery_D,1
21,Parent_E,Nursery_E,False,False,Nursery_E,2
22,Parent_A,Nursery_B,False,False,Nursery_B,3
22,Parent_B,Nursery_D,False,False,Nursery_D,4
22,Parent_C,Nursery_A,False,False,Nursery_A,4
22,Parent_D,Unmatched,False,False,Unmatched,-
22,Parent_E,Nursery_E,False,False,Nursery_E,2
23,Parent_A,Nursery_B,False,False,Nursery_B,3
23,Parent_B,Nursery_C,False,False,Nursery_C,5
23,Parent_C,Nursery_A,False,False,Nursery_A,4
23,Parent_D,Nursery_D,False,False,Nursery_D,1
23,Parent_E,Nursery_E,False,False,Nursery_E,2
24,Parent_A,Nursery_B,False,True,Nursery_B,3
24,Parent_B,Nursery_E,False,True,Nursery_E,1
24,Parent_C,Nursery_A,False,True,Nursery_A,4
24,Parent_D,Nursery_D,False,True,Nursery_D,1
24,Parent_E,Nursery_C,False,True,Nursery_C,3
25,Parent_A,Nursery_B,False,True,Nursery_B,3
25,Parent_B,Nursery_E,False,True,Nursery_E,1
25,Parent_C,Nursery_A,False,True,Nursery_A,4
25,Parent_D,Nursery_D,False,True,Nursery_D,1
25,Parent_E,Nursery_C,False,True,Nursery_C,3
26,Parent_A,Nursery_B,False,True,Nursery_B,3
26,Parent_B,Nursery_E,False,True,Nursery_E,1
26,Parent_C,Nursery_A,False,True,Nursery_A,4
26,Parent_D,Nursery_D,False,True,Nursery_D,1
26,Parent_E,Nursery_C,False,True,Nursery_C,3
27,Parent_A,Nursery_B,False,True,Nursery_B,3
27,Parent_B,Nursery_E,False,True,Nursery_E,1
27,Parent_C,Nursery_A,False,True,Nursery_A,4
