Trial,Agent,Matched_Partner,Stability,Efficiency
1,Parent_A,Nursery_B,True,True
1,Parent_B,Nursery_E,True,True
1,Parent_C,Nursery_D,True,True
1,Parent_D,Nursery_A,True,True
1,Parent_E,Nursery_C,True,True
2,Parent_A,Nursery_B,True,True
2,Parent_B,Nursery_E,True,True
2,Parent_C,Nursery_D,True,True
2,Parent_D,Nursery_A,True,True
2,Parent_E,Nursery_C,True,True
3,Parent_A,Nursery_B,True,False
3,Parent_B,Nursery_C,True,False
3,Parent_C,Nursery_D,True,False
3,Parent_D,Nursery_A,True,False
3,Parent_E,Nursery_E,True,False
4,Parent_A,Nursery_D,False,False
4,Parent_B,Nursery_E,False,False
4,Parent_C,Nursery_B,False,False
4,Parent_D,Nursery_A,False,False
4,Parent_E,Nursery_C,False,False
5,Parent_A,Nursery_D,False,False
5,Parent_B,Nursery_C,False,False
5,Parent_C,Nursery_E,False,False
5,Parent_D,Nursery_A,False,False
5,Parent_E,Nursery_B,False,False
6,Parent_A,Nursery_B,True,False
6,Parent_B,Nursery_C,True,False
6,Parent_C,Nursery_D,True,False
6,Parent_D,Nursery_A,True,False
6,Parent_E,Nursery_E,True,False
7,Parent_A,Nursery_B,True,True
7,Parent_B,Nursery_E,True,True
7,Parent_C,Nursery_D,True,True
7,Parent_D,Nursery_A,True,True
7,Parent_E,Nursery_C,True,True
8,Parent_A,Nursery_B,True,True
8,Parent_B,Nursery_E,True,True
8,Parent_C,Nursery_D,True,True
8,Parent_D,Nursery_A,True,True
8,Parent_E,Nursery_C,True,True
9,Parent_A,Nursery_B,True,False
9,Parent_B,Nursery_C,True,False
9,Parent_C,Nursery_D,True,False
9,Parent_D,Nursery_A,True,False
9,Parent_E,Nursery_E,True,False
10,Parent_A,Nursery_B,True,True
10,Parent_B,Nursery_E,True,True
10,Parent_C,Nursery_D,True,True
10,Parent_D,Nursery_A,True,True
10,Parent_E,Nursery_C,True,True
11,Parent_A,Nursery_D,False,False
11,Parent_B,Nursery_C,False,False
11,Parent_C,Nursery_B,False,False
11,Parent_D,Nursery_A,False,False
11,Parent_E,Nursery_E,False,False
12,Parent_A,Nursery_B,True,True
12,Parent_B,Nursery_E,True,True
12,Parent_C,Nursery_D,True,True
12,Parent_D,Nursery_A,True,True
12,Parent_E,Nursery_C,True,True
13,Parent_A,Nursery_B,True,True
13,Parent_B,Nursery_E,True,True
13,Parent_C,Nursery_D,True,True
13,Parent_D,Nursery_A,True,True
13,Parent_E,Nursery_C,True,True
14,Parent_A,Nursery_D,False,False
14,Parent_B,Nursery_C,False,False
14,Parent_C,Nursery_B,False,False
14,Parent_D,Nursery_A,False,False
14,Parent_E,Nursery_E,False,False
15,Parent_A,Nursery_B,True,False
15,Parent_B,Nursery_C,True,False
15,Parent_C,Nursery_D,True,False
15,Parent_D,Nursery_A,True,False
15,Parent_E,Nursery_E,True,False
16,Parent_A,Nursery_B,False,False
16,Parent_B,Nursery_E,False,False
16,Parent_C,Nursery_D,False,False
16,Parent_D,Nursery_A,False,False
16,Parent_E,Unmatched,False,False
17,Parent_A,Nursery_E,False,True
17,Parent_B,Nursery_C,False,True
17,Parent_C,Nursery_D,False,True
17,Parent_D,Nursery_A,False,True
17,Parent_E,Nursery_B,False,True
18,Parent_A,Nursery_B,True,True
18,Parent_B,Nursery_E,True,True
18,Parent_C,Nursery_D,True,True
18,Parent_D,Nursery_A,True,True
18,Parent_E,Nursery_C,True,True
19,Parent_A,Nursery_B,True,False
19,Parent_B,Nursery_C,True,False
19,Parent_C,Nursery_D,True,False
19,Parent_D,Nursery_A,True,False
19,Parent_E,Nursery_E,True,False
20,Parent_A,Nursery_D,False,False
20,Parent_B,Nursery_E,False,False
20,Parent_C,Nursery_C,False,False
20,Parent_D,Nursery_A,False,False
20,Parent_E,Nursery_B,False,False
21,Parent_A,Nursery_B,True,True
21,Parent_B,Nursery_E,True,True
21,Parent_C,Nursery_D,True,True
21,Parent_D,Nursery_A,True,True
21,Parent_E,Nursery_C,True,True
22,Parent_A,Nursery_D,False,False
22,Parent_B,Nursery_C,False,False
22,Parent_C,Nursery_E,False,False
22,Parent_D,Nursery_A,False,False
22,Parent_E,Nursery_B,False,False
23,Parent_A,Nursery_B,False,False
23,Parent_B,Nursery_A,False,False
23,Parent_C,Nursery_D,False,False
23,Parent_D,Nursery_C,False,False
23,Parent_E,Nursery_E,False,False
24,Parent_A,Nursery_B,False,False
24,Parent_B,Nursery_E,False,False
24,Parent_C,Nursery_D,False,False
24,Parent_D,Nursery_A,False,False
24,Parent_E,Unmatched,False,False
25,Parent_A,Nursery_B,True,False
25,Parent_B,Nursery_C,True,False
25,Parent_C,Nursery_D,True,False
25,Parent_D,Nursery_A,True,False
25,Parent_E,Nursery_E,True,False
26,Parent_A,Nursery_D,False,False
26,Parent_B,Nursery_C,False,False
26,Parent_C,Nursery_B,False,False
26,Parent_D,Nursery_A,False,False
26,Parent_E,Nursery_E,False,False
27,Parent_A,Nursery_B,True,False
27,Parent_B,Nursery_C,True,False
27,Parent_C,Nursery_D,True,False
27,Parent_D,Nursery_A,True,False
27,Parent_E,Nursery_E,True,False
28,Parent_A,Nursery_D,False,False
28,Parent_B,Nursery_C,False,False
28,Parent_C,Nursery_E,False,False
28,Parent_D,Nursery_A,False,False
28,Parent_E,Nursery_B,False,False
29,Parent_A,Nursery_D,False,False
29,Parent_B,Nursery_C,False,False
29,Parent_C,Nursery_B,False,False
29,Parent_D,Nursery_A,False,False
29,Parent_E,Nursery_E,False,False
30,Parent_A,Nursery_B,False,False
30,Parent_B,Nursery_E,False,False
30,Parent_C,Nursery_D,False,False
30,Parent_D,Nursery_A,False,False
30,Parent_E,Unmatched,False,False
31,Parent_A,Nursery_D,False,False
31,Parent_B,Nursery_C,False,False
31,Parent_C,Nursery_E,False,False
31,Parent_D,Nursery_A,False,False
31,Parent_E,Nursery_B,False,False
32,Parent_A,Nursery_B,True,True
32,Parent_B,Nursery_E,True,True
32,Parent_C,Nursery_D,True,True
32,Parent_D,Nursery_A,True,True
32,Parent_E,Nursery_C,True,True
33,Parent_A,Nursery_D,False,False
33,Parent_B,Nursery_E,False,False
33,Parent_C,Nursery_B,False,False
33,Parent_D,Nursery_A,False,False
33,Parent_E,Nursery_C,False,False
34,Parent_A,Nursery_E,False,True
34,Parent_B,Nursery_C,False,True
34,Parent_C,Nursery_D,False,True
34,Parent_D,Nursery_A,False,True
34,Parent_E,Nursery_B,False,True
35,Parent_A,Nursery_B,True,True
35,Parent_B,Nursery_E,True,True
35,Parent_C,Nursery_D,True,True
35,Parent_D,Nursery_A,True,True
35,Parent_E,Nursery_C,True,True
36,Parent_A,Nursery_E,False,True
36,Parent_B,Nursery_C,False,True
36,Parent_C,Nursery_D,False,True
36,Parent_D,Nursery_A,False,True
36,Parent_E,Nursery_B,False,True
37,Parent_A,Nursery_B,True,True
37,Parent_B,Nursery_E,True,True
37,Parent_C,Nursery_D,True,True
37,Parent_D,Nursery_A,True,True
37,Parent_E,Nursery_C,True,True
38,Parent_A,Nursery_B,True,True
38,Parent_B,Nursery_E,True,True
38,Parent_C,Nursery_D,True,True
38,Parent_D,Nursery_A,True,True
38,Parent_E,Nursery_C,True,True
39,Parent_A,Nursery_D,False,False
39,Parent_B,Nursery_C,False,False
39,Parent_C,Nursery_B,False,False
39,Parent_D,Nursery_A,False,False
39,Parent_E,Nursery_E,False,False
40,Parent_A,Nursery_E,False,True
40,Parent_B,Nursery_C,False,True
40,Parent_C,Nursery_D,False,True
40,Parent_D,Nursery_A,False,True
40,Parent_E,Nursery_B,False,True
41,Parent_A,Nursery_B,True,True
41,Parent_B,Nursery_E,True,True
41,Parent_C,Nursery_D,True,True
41,Parent_D,Nursery_A,True,True
41,Parent_E,Nursery_C,True,True
42,Parent_A,Nursery_E,False,True
42,Parent_B,Nursery_C,False,True
42,Parent_C,Nursery_D,False,True
42,Parent_D,Nursery_A,False,True
42,Parent_E,Nursery_B,False,True
43,Parent_A,Nursery_B,True,False
43,Parent_B,Nursery_C,True,False
43,Parent_C,Nursery_D,True,False
43,Parent_D,Nursery_A,True,False
43,Parent_E,Nursery_E,True,False
44,Parent_A,Nursery_B,True,False
44,Parent_B,Nursery_C,True,False
44,Parent_C,Nursery_D,True,False
44,Parent_D,Nursery_A,True,False
44,Parent_E,Nursery_E,True,False
45,Parent_A,Nursery_D,False,False
45,Parent_B,Nursery_E,False,False
45,Parent_C,Nursery_B,False,False
45,Parent_D,Nursery_A,False,False
45,Parent_E,Nursery_C,False,False
46,Parent_A,Nursery_B,True,True
46,Parent_B,Nursery_E,True,True
46,Parent_C,Nursery_D,True,True
46,Parent_D,Nursery_A,True,True
46,Parent_E,Nursery_C,True,True
47,Parent_A,Nursery_B,True,False
47,Parent_B,Nursery_C,True,False
47,Parent_C,Nursery_D,True,False
47,Parent_D,Nursery_A,True,False
47,Parent_E,Nursery_E,True,False
48,Parent_A,Nursery_B,True,False
48,Parent_B,Nursery_C,True,False
48,Parent_C,Nursery_D,True,False
48,Parent_D,Nursery_A,True,False
48,Parent_E,Nursery_E,True,False
49,Parent_A,Nursery_D,False,False
49,Parent_B,Nursery_E,False,False
49,Parent_C,Nursery_C,False,False
49,Parent_D,Nursery_A,False,False
49,Parent_E,Nursery_B,False,False
50,Parent_A,Nursery_B,True,False
50,Parent_B,Nursery_C,True,False
50,Parent_C,Nursery_D,True,False
50,Parent_D,Nursery_A,True,False
50,Parent_E,Nursery_E,True,False
51,Parent_A,Nursery_B,False,False
51,Parent_B,Nursery_E,False,False
51,Parent_C,Nursery_D,False,False
51,Parent_D,Nursery_A,False,False
51,Parent_E,Unmatched,False,False
52,Parent_A,Nursery_B,True,True
52,Parent_B,Nursery_E,True,True
52,Parent_C,Nursery_D,True,True
52,Parent_D,Nursery_A,True,True
52,Parent_E,Nursery_C,True,True
53,Parent_A,Nursery_D,False,False
53,Parent_B,Nursery_C,False,False
53,Parent_C,Nursery_B,False,False
53,Parent_D,Nursery_A,False,False
53,Parent_E,Nursery_E,False,False
54,Parent_A,Nursery_B,True,False
54,Parent_B,Nursery_C,True,False
54,Parent_C,Nursery_D,True,False
54,Parent_D,Nursery_A,True,False
54,Parent_E,Nursery_E,True,False
55,Parent_A,Nursery_B,True,True
55,Parent_B,Nursery_E,True,True
55,Parent_C,Nursery_D,True,True
55,Parent_D,Nursery_A,True,True
55,Parent_E,Nursery_C,True,True
56,Parent_A,Nursery_B,True,False
56,Parent_B,Nursery_C,True,False
56,Parent_C,Nursery_D,True,False
56,Parent_D,Nursery_A,True,False
56,Parent_E,Nursery_E,True,False
57,Parent_A,Nursery_B,True,True
57,Parent_B,Nursery_E,True,True
57,Parent_C,Nursery_D,True,True
57,Parent_D,Nursery_A,True,True
57,Parent_E,Nursery_C,True,True
58,Parent_A,Nursery_B,True,False
58,Parent_B,Nursery_C,True,False
58,Parent_C,Nursery_D,True,False
58,Parent_D,Nursery_A,True,False
58,Parent_E,Nursery_E,True,False
59,Parent_A,Nursery_B,True,True
59,Parent_B,Nursery_E,True,True
59,Parent_C,Nursery_D,True,True
59,Parent_D,Nursery_A,True,True
59,Parent_E,Nursery_C,True,True
60,Parent_A,Nursery_D,False,False
60,Parent_B,Nursery_E,False,False
60,Parent_C,Nursery_A,False,False
60,Parent_D,Nursery_B,False,False
60,Parent_E,Nursery_C,False,False
61,Parent_A,Nursery_D,False,False
61,Parent_B,Nursery_C,False,False
61,Parent_C,Nursery_E,False,False
61,Parent_D,Nursery_A,False,False
61,Parent_E,Nursery_B,False,False
62,Parent_A,Nursery_B,True,True
62,Parent_B,Nursery_E,True,True
62,Parent_C,Nursery_D,True,True
62,Parent_D,Nursery_A,True,True
62,Parent_E,Nursery_C,True,True
63,Parent_A,Nursery_B,True,False
63,Parent_B,Nursery_C,True,False
63,Parent_C,Nursery_D,True,False
63,Parent_D,Nursery_A,True,False
63,Parent_E,Nursery_E,True,False
64,Parent_A,Nursery_B,True,False
64,Parent_B,Nursery_C,True,False
64,Parent_C,Nursery_D,True,False
64,Parent_D,Nursery_A,True,False
64,Parent_E,Nursery_E,True,False
65,Parent_A,Nursery_B,False,False
65,Parent_B,Nursery_E,False,False
65,Parent_C,Nursery_D,False,False
65,Parent_D,Nursery_A,False,False
65,Parent_E,Unmatched,False,False
66,Parent_A,Nursery_B,True,False
66,Parent_B,Nursery_C,True,False
66,Parent_C,Nursery_D,True,False
66,Parent_D,Nursery_A,True,False
66,Parent_E,Nursery_E,True,False
67,Parent_A,Nursery_D,False,False
67,Parent_B,Nursery_C,False,False
67,Parent_C,Nursery_E,False,False
67,Parent_D,Nursery_A,False,False
67,Parent_E,Nursery_B,False,False
68,Parent_A,Nursery_B,True,True
68,Parent_B,Nursery_E,True,True
68,Parent_C,Nursery_D,True,True
68,Parent_D,Nursery_A,True,True
68,Parent_E,Nursery_C,True,True
69,Parent_A,Nursery_B,True,True
69,Parent_B,Nursery_E,True,True
69,Parent_C,Nursery_D,True,True
69,Parent_D,Nursery_A,True,True
69,Parent_E,Nursery_C,True,True
70,Parent_A,Nursery_D,False,False
70,Parent_B,Nursery_C,False,False
70,Parent_C,Nursery_B,False,False
70,Parent_D,Nursery_A,False,False
70,Parent_E,Nursery_E,False,False
71,Parent_A,Nursery_D,False,False
71,Parent_B,Nursery_E,False,False
71,Parent_C,Nursery_C,False,False
71,Parent_D,Nursery_A,False,False
71,Parent_E,Nursery_B,False,False
72,Parent_A,Nursery_D,False,False
72,Parent_B,Nursery_E,False,False
72,Parent_C,Nursery_B,False,False
72,Parent_D,Nursery_A,False,False
72,Parent_E,Nursery_C,False,False
73,Parent_A,Nursery_B,True,False
73,Parent_B,Nursery_C,True,False
73,Parent_C,Nursery_D,True,False
73,Parent_D,Nursery_A,True,False
73,Parent_E,Nursery_E,True,False
74,Parent_A,Nursery_B,True,False
74,Parent_B,Nursery_C,True,False
74,Parent_C,Nursery_D,True,False
74,Parent_D,Nursery_A,True,False
74,Parent_E,Nursery_E,True,False
75,Parent_A,Nursery_B,True,True
75,Parent_B,Nursery_E,True,True
75,Parent_C,Nursery_D,True,True
75,Parent_D,Nursery_A,True,True
75,Parent_E,Nursery_C,True,True
76,Parent_A,Nursery_B,True,False
76,Parent_B,Nursery_C,True,False
76,Parent_C,Nursery_D,True,False
76,Parent_D,Nursery_A,True,False
76,Parent_E,Nursery_E,True,False
77,Parent_A,Nursery_B,True,True
77,Parent_B,Nursery_E,True,True
77,Parent_C,Nursery_D,True,True
77,Parent_D,Nursery_A,True,True
77,Parent_E,Nursery_C,True,True
78,Parent_A,Nursery_B,True,True
78,Parent_B,Nursery_E,True,True
78,Parent_C,Nursery_D,True,True
78,Parent_D,Nursery_A,True,True
78,Parent_E,Nursery_C,True,True
79,Parent_A,Nursery_B,False,False
79,Parent_B,Nursery_E,False,False
79,Parent_C,Nursery_D,False,False
79,Parent_D,Nursery_A,False,False
79,Parent_E,Unmatched,False,False
80,Parent_A,Nursery_B,True,False
80,Parent_B,Nursery_C,True,False
80,Parent_C,Nursery_D,True,False
80,Parent_D,Nursery_A,True,False
80,Parent_E,Nursery_E,True,False
81,Parent_A,Nursery_D,False,False
81,Parent_B,Nursery_C,False,False
81,Parent_C,Nursery_E,False,False
81,Parent_D,Nursery_A,False,False
81,Parent_E,Nursery_B,False,False
82,Parent_A,Nursery_B,True,True
82,Parent_B,Nursery_E,True,True
82,Parent_C,Nursery_D,True,True
82,Parent_D,Nursery_A,True,True
82,Parent_E,Nursery_C,True,True
83,Parent_A,Nursery_B,True,False
83,Parent_B,Nursery_C,True,False
83,Parent_C,Nursery_D,True,False
83,Parent_D,Nursery_A,True,False
83,Parent_E,Nursery_E,True,False
84,Parent_A,Nursery_B,True,True
84,Parent_B,Nursery_E,True,True
84,Parent_C,Nursery_D,True,True
84,Parent_D,Nursery_A,True,True
84,Parent_E,Nursery_C,True,True
85,Parent_A,Nursery_B,True,True
