Trial,Agent,True_Preference,Submitted_List,Thought_Process,Is_Honest,Matched_Company,Stability,Efficiency,Result_Rank
1,Student_A,"['School_B', 'School_C', 'School_A', 'School_E', 'School_D']","['School_B', 'School_C', 'School_A', 'School_E', 'School_D']","With permanent admissions each step and no ability to displace earlier admits, the safest strategy is to apply in the same order as true preferences: always try for the most-preferred remaining option first. Any reordering that starts with a less-preferred school risks getting locked into it and losing the chance at a more-preferred school that might still be available later.",True,School_E,False,True,4
1,Student_B,"['School_A', 'School_B', 'School_C', 'School_D', 'School_E']","['School_A', 'School_B', 'School_C', 'School_D', 'School_E']","With permanent, immediate admissions and schools becoming unavailable once filled, the safest strategy (absent any information about priorities/competition) is to apply in the same order as true preferences. Any misreport (e.g., ranking a less-preferred school higher) can only increase the chance of being locked into an inferior final match, while not guaranteeing access to a more-preferred school that may fill in Step 1 regardless.",True,School_A,False,True,1
1,Student_C,"['School_B', 'School_C', 'School_D', 'School_E', 'School_A']","['School_B', 'School_C', 'School_D', 'School_E', 'School_A']","Given only my true preferences and no information about other students’ choices or schools’ priority orderings, the safest strategy is to rank schools truthfully. Any misreport (e.g., moving a less-preferred school up) could cause me to be permanently admitted earlier to a worse option, and because admissions are final each step, I would lose the chance to match with a higher-preferred school later. Therefore I submit my True Preference List as my Choice Ranking List.",True,School_B,False,True,1
1,Student_D,"['School_B', 'School_C', 'School_A', 'School_E', 'School_D']","['School_B', 'School_C', 'School_A', 'School_E', 'School_D']","With only my preferences and no information about other students’ priorities or application behavior, any attempt to strategically reorder risks losing a chance at my most-preferred schools because admissions are final and schools that fill early become unavailable. The safest strategy is to submit my true preference order so I always apply first to the best remaining option for me at each step.",True,School_D,False,True,5
1,Student_E,"['School_C', 'School_D', 'School_A', 'School_E', 'School_B']","['School_C', 'School_D', 'School_A', 'School_E', 'School_B']","With no information about other students’ applications or schools’ priority rankings, the best way to maximize the chance of getting the highest possible school on your true preference list is to apply in the same order as your true preferences. Any reordering would only risk missing a higher-preferred school if it remains available when you would have applied truthfully, and there is no compensating benefit without additional information.",True,School_C,False,True,1
2,Student_A,"['School_B', 'School_C', 'School_A', 'School_E', 'School_D']","['School_B', 'School_C', 'School_A', 'School_E', 'School_D']","With permanent (final) admissions each step and no ability to trade up, the safest strategy is to apply in the same order as your true preferences. Any misreport that moves a less-preferred school earlier risks getting locked into it and losing the chance at a more-preferred school that might have remained available later; moving a more-preferred school later cannot improve your outcome because it only reduces your chance to secure it before it fills.",True,School_E,False,True,4
2,Student_B,"['School_A', 'School_B', 'School_C', 'School_D', 'School_E']","['School_A', 'School_B', 'School_C', 'School_D', 'School_E']","With immediate final admissions and no information about other students or school priorities, the safest strategy to maximize the chance of landing the highest-ranked acceptable school is to apply in true preference order. Ranking a lower school above a higher one could cause a permanent match to the lower school in Step 1, eliminating any possibility of getting the higher school later.",True,School_A,False,True,1
2,Student_C,"['School_B', 'School_C', 'School_D', 'School_E', 'School_A']","['School_B', 'School_C', 'School_D', 'School_E', 'School_A']","With final (non-deferred) admissions, applying first to a highly competitive top choice can be risky because rejection forces you to apply later only to schools that still have seats, and popular schools may already be filled. Without any information about other students’ preferences or schools’ priority orders, the best way to maximize the chance of getting a high-ranked school on my true list is to apply in my true preference order, since any deliberate “safety” reordering could cause me to miss a chance at a more-preferred school when it was still available.",True,School_B,False,True,1
2,Student_D,"['School_B', 'School_C', 'School_A', 'School_E', 'School_D']","['School_B', 'School_C', 'School_A', 'School_E', 'School_D']","Given the immediate-final admissions rule, the safest way to maximize the chance of getting the best possible school is to apply in true preference order. Ranking a less-preferred school higher could lock in an inferior match even if a more-preferred school might have been available later. Since there is no benefit from ""holding"" or upgrading later, truthful ordering is optimal under these constraints.",True,School_D,False,True,5
2,Student_E,"['School_C', 'School_D', 'School_A', 'School_E', 'School_B']","['School_C', 'School_D', 'School_A', 'School_E', 'School_B']","With no information about other students’ applications or schools’ priority rankings, the safest strategy to maximize the chance of getting the best available school is to list schools in your true preference order. Misreporting could cause you to skip a top choice that might have been available when you applied, and because acceptances are final and schools disappear once filled, you want to always try your most-preferred remaining option first.",True,School_C,False,True,1
3,Student_A,"['School_B', 'School_C', 'School_A', 'School_E', 'School_D']","['School_B', 'School_C', 'School_A', 'School_E', 'School_D']","With permanent admissions at each step and no ability to displace earlier admits, the safest strategy is to apply in the same order as your true preferences: always try for the most-preferred remaining school first. Any misreport that ranks a less-preferred school above a more-preferred one risks getting permanently accepted by the worse school in an early step, preventing you from ever being considered by the better school later. Since you prefer being unmatched to schools outside your list, only include schools from your true list.",True,School_E,False,True,4
3,Student_B,"['School_A', 'School_B', 'School_C', 'School_D', 'School_E']","['School_A', 'School_B', 'School_C', 'School_D', 'School_E']","With final admissions each step and schools disappearing once filled, the best strategy (absent any information about other students’ priorities or competition) is to apply in your true preference order. Any attempt to “play it safe” by ranking a lower school higher risks permanently locking in a worse outcome even in cases where you could have been admitted to a more-preferred school. Since you also prefer unemployment to any school outside the list, submit only the true list.",True,School_A,False,True,1
3,Student_C,"['School_B', 'School_C', 'School_D', 'School_E', 'School_A']","['School_B', 'School_C', 'School_D', 'School_E', 'School_A']","Given only my own preferences and no information about other students’ rankings or schools’ priority orders, the best strategy is to list schools in my true preference order. Any “gaming” by ranking a less-preferred school higher could only increase the chance of being permanently locked into a worse outcome, since acceptances are final and I’m willing to remain unmatched rather than attend a school outside my list.",True,School_B,False,True,1
