Trial,Agent,Matched_Partner,Stability,Efficiency
1,Seeker_A,Company_E,True,False
1,Seeker_B,Company_B,True,False
1,Seeker_C,Company_C,True,False
1,Seeker_D,Company_D,True,False
1,Seeker_E,Company_A,True,False
2,Seeker_A,Company_E,False,False
2,Seeker_B,Company_C,False,False
2,Seeker_C,Company_B,False,False
2,Seeker_D,Company_A,False,False
2,Seeker_E,Unmatched,False,False
3,Seeker_A,Company_E,False,False
3,Seeker_B,Company_C,False,False
3,Seeker_C,Company_B,False,False
3,Seeker_D,Company_D,False,False
3,Seeker_E,Company_A,False,False
4,Seeker_A,Company_E,False,False
4,Seeker_B,Company_C,False,False
4,Seeker_C,Company_B,False,False
4,Seeker_D,Company_D,False,False
4,Seeker_E,Company_A,False,False
5,Seeker_A,Company_E,False,False
5,Seeker_B,Company_B,False,False
5,Seeker_C,Company_D,False,False
5,Seeker_D,Company_A,False,False
5,Seeker_E,Company_C,False,False
6,Seeker_A,Company_E,False,False
6,Seeker_B,Company_B,False,False
6,Seeker_C,Company_D,False,False
6,Seeker_D,Company_A,False,False
6,Seeker_E,Company_C,False,False
7,Seeker_A,Company_E,False,False
7,Seeker_B,Unmatched,False,False
7,Seeker_C,Company_B,False,False
7,Seeker_D,Company_A,False,False
7,Seeker_E,Company_C,False,False
8,Seeker_A,Company_E,False,False
8,Seeker_B,Company_C,False,False
8,Seeker_C,Company_B,False,False
8,Seeker_D,Company_D,False,False
8,Seeker_E,Company_A,False,False
9,Seeker_A,Company_E,False,False
9,Seeker_B,Company_C,False,False
9,Seeker_C,Company_B,False,False
9,Seeker_D,Company_A,False,False
9,Seeker_E,Company_D,False,False
10,Seeker_A,Company_E,False,False
10,Seeker_B,Company_C,False,False
10,Seeker_C,Company_B,False,False
10,Seeker_D,Company_D,False,False
10,Seeker_E,Company_A,False,False
11,Seeker_A,Company_A,False,False
11,Seeker_B,Company_C,False,False
11,Seeker_C,Company_E,False,False
11,Seeker_D,Company_B,False,False
11,Seeker_E,Company_D,False,False
12,Seeker_A,Company_E,False,False
12,Seeker_B,Company_C,False,False
12,Seeker_C,Company_B,False,False
12,Seeker_D,Company_D,False,False
12,Seeker_E,Company_A,False,False
13,Seeker_A,Company_A,False,True
13,Seeker_B,Company_E,False,True
13,Seeker_C,Company_C,False,True
13,Seeker_D,Company_B,False,True
13,Seeker_E,Company_D,False,True
14,Seeker_A,Company_E,False,False
14,Seeker_B,Company_C,False,False
14,Seeker_C,Company_B,False,False
14,Seeker_D,Company_D,False,False
14,Seeker_E,Company_A,False,False
15,Seeker_A,Company_E,False,False
15,Seeker_B,Company_C,False,False
15,Seeker_C,Company_B,False,False
15,Seeker_D,Company_D,False,False
15,Seeker_E,Company_A,False,False
16,Seeker_A,Company_E,True,False
16,Seeker_B,Company_B,True,False
16,Seeker_C,Company_C,True,False
16,Seeker_D,Company_A,True,False
16,Seeker_E,Company_D,True,False
17,Seeker_A,Company_E,False,False
17,Seeker_B,Company_C,False,False
17,Seeker_C,Company_B,False,False
17,Seeker_D,Company_D,False,False
17,Seeker_E,Company_A,False,False
18,Seeker_A,Company_E,False,False
18,Seeker_B,Company_C,False,False
18,Seeker_C,Company_B,False,False
18,Seeker_D,Company_D,False,False
18,Seeker_E,Company_A,False,False
19,Seeker_A,Company_E,False,False
19,Seeker_B,Company_C,False,False
19,Seeker_C,Company_B,False,False
19,Seeker_D,Company_A,False,False
19,Seeker_E,Company_D,False,False
20,Seeker_A,Company_E,False,False
20,Seeker_B,Company_C,False,False
20,Seeker_C,Company_B,False,False
20,Seeker_D,Company_D,False,False
20,Seeker_E,Company_A,False,False
21,Seeker_A,Company_E,True,False
21,Seeker_B,Company_B,True,False
21,Seeker_C,Company_C,True,False
21,Seeker_D,Company_A,True,False
21,Seeker_E,Company_D,True,False
22,Seeker_A,Company_E,False,False
22,Seeker_B,Company_C,False,False
22,Seeker_C,Company_B,False,False
22,Seeker_D,Company_D,False,False
22,Seeker_E,Company_A,False,False
23,Seeker_A,Company_E,False,False
23,Seeker_B,Company_C,False,False
23,Seeker_C,Company_B,False,False
23,Seeker_D,Company_A,False,False
23,Seeker_E,Company_D,False,False
24,Seeker_A,Company_E,True,False
24,Seeker_B,Company_B,True,False
24,Seeker_C,Company_C,True,False
24,Seeker_D,Company_A,True,False
24,Seeker_E,Company_D,True,False
25,Seeker_A,Company_E,False,False
25,Seeker_B,Company_C,False,False
25,Seeker_C,Company_B,False,False
25,Seeker_D,Company_D,False,False
25,Seeker_E,Company_A,False,False
26,Seeker_A,Company_E,False,False
26,Seeker_B,Company_C,False,False
26,Seeker_C,Company_B,False,False
26,Seeker_D,Company_D,False,False
26,Seeker_E,Company_A,False,False
27,Seeker_A,Company_E,False,False
27,Seeker_B,Company_C,False,False
27,Seeker_C,Company_B,False,False
27,Seeker_D,Company_D,False,False
27,Seeker_E,Company_A,False,False
28,Seeker_A,Company_E,False,False
28,Seeker_B,Company_C,False,False
28,Seeker_C,Company_B,False,False
28,Seeker_D,Company_D,False,False
28,Seeker_E,Company_A,False,False
29,Seeker_A,Company_E,False,False
29,Seeker_B,Company_C,False,False
29,Seeker_C,Company_B,False,False
29,Seeker_D,Company_D,False,False
29,Seeker_E,Company_A,False,False
30,Seeker_A,Company_E,False,False
30,Seeker_B,Unmatched,False,False
30,Seeker_C,Company_B,False,False
30,Seeker_D,Company_A,False,False
30,Seeker_E,Company_C,False,False
31,Seeker_A,Company_E,False,False
31,Seeker_B,Company_C,False,False
31,Seeker_C,Company_B,False,False
31,Seeker_D,Company_D,False,False
31,Seeker_E,Company_A,False,False
32,Seeker_A,Company_E,False,False
32,Seeker_B,Company_B,False,False
32,Seeker_C,Company_C,False,False
32,Seeker_D,Company_A,False,False
32,Seeker_E,Unmatched,False,False
33,Seeker_A,Company_E,False,False
33,Seeker_B,Company_C,False,False
33,Seeker_C,Company_B,False,False
33,Seeker_D,Company_D,False,False
33,Seeker_E,Company_A,False,False
34,Seeker_A,Company_E,False,False
34,Seeker_B,Company_C,False,False
34,Seeker_C,Company_B,False,False
34,Seeker_D,Company_D,False,False
34,Seeker_E,Company_A,False,False
35,Seeker_A,Company_E,False,False
35,Seeker_B,Company_B,False,False
35,Seeker_C,Company_D,False,False
35,Seeker_D,Company_A,False,False
35,Seeker_E,Company_C,False,False
36,Seeker_A,Company_E,False,False
36,Seeker_B,Company_C,False,False
36,Seeker_C,Company_B,False,False
36,Seeker_D,Company_D,False,False
36,Seeker_E,Company_A,False,False
37,Seeker_A,Company_E,False,False
37,Seeker_B,Unmatched,False,False
37,Seeker_C,Company_B,False,False
37,Seeker_D,Company_A,False,False
37,Seeker_E,Company_C,False,False
38,Seeker_A,Company_E,True,False
38,Seeker_B,Company_B,True,False
38,Seeker_C,Company_C,True,False
38,Seeker_D,Company_D,True,False
38,Seeker_E,Company_A,True,False
39,Seeker_A,Company_E,False,False
39,Seeker_B,Company_C,False,False
39,Seeker_C,Company_B,False,False
39,Seeker_D,Company_D,False,False
