Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Seeker_A,Company_E,True,False,Company_E,4
1,Seeker_B,Company_B,True,False,Company_B,2
1,Seeker_C,Company_C,True,False,Company_C,2
1,Seeker_D,Company_D,True,False,Company_D,5
1,Seeker_E,Company_A,True,False,Company_A,3
2,Seeker_A,Company_E,False,False,Company_E,4
2,Seeker_B,Company_C,False,False,Company_C,3
2,Seeker_C,Company_B,False,False,Company_B,1
2,Seeker_D,Company_A,False,False,Company_A,3
2,Seeker_E,Unmatched,False,False,Unmatched,-
3,Seeker_A,Company_E,False,False,Company_E,4
3,Seeker_B,Company_C,False,False,Company_C,3
3,Seeker_C,Company_B,False,False,Company_B,1
3,Seeker_D,Company_D,False,False,Company_D,5
3,Seeker_E,Company_A,False,False,Company_A,3
4,Seeker_A,Company_E,False,False,Company_E,4
4,Seeker_B,Company_C,False,False,Company_C,3
4,Seeker_C,Company_B,False,False,Company_B,1
4,Seeker_D,Company_D,False,False,Company_D,5
4,Seeker_E,Company_A,False,False,Company_A,3
5,Seeker_A,Company_E,False,False,Company_E,4
5,Seeker_B,Company_B,False,False,Company_B,2
5,Seeker_C,Company_D,False,False,Company_D,3
5,Seeker_D,Company_A,False,False,Company_A,3
5,Seeker_E,Company_C,False,False,Company_C,1
6,Seeker_A,Company_E,False,False,Company_E,4
6,Seeker_B,Company_B,False,False,Company_B,2
6,Seeker_C,Company_D,False,False,Company_D,3
6,Seeker_D,Company_A,False,False,Company_A,3
6,Seeker_E,Company_C,False,False,Company_C,1
7,Seeker_A,Company_E,False,False,Company_E,4
7,Seeker_B,Unmatched,False,False,Unmatched,-
7,Seeker_C,Company_B,False,False,Company_B,1
7,Seeker_D,Company_A,False,False,Company_A,3
7,Seeker_E,Company_C,False,False,Company_C,1
8,Seeker_A,Company_E,False,False,Company_E,4
8,Seeker_B,Company_C,False,False,Company_C,3
8,Seeker_C,Company_B,False,False,Company_B,1
8,Seeker_D,Company_D,False,False,Company_D,5
8,Seeker_E,Company_A,False,False,Company_A,3
9,Seeker_A,Company_E,False,False,Company_E,4
9,Seeker_B,Company_C,False,False,Company_C,3
9,Seeker_C,Company_B,False,False,Company_B,1
9,Seeker_D,Company_A,False,False,Company_A,3
9,Seeker_E,Company_D,False,False,Company_D,2
10,Seeker_A,Company_E,False,False,Company_E,4
10,Seeker_B,Company_C,False,False,Company_C,3
10,Seeker_C,Company_B,False,False,Company_B,1
10,Seeker_D,Company_D,False,False,Company_D,5
10,Seeker_E,Company_A,False,False,Company_A,3
11,Seeker_A,Company_A,False,False,Company_A,3
11,Seeker_B,Company_C,False,False,Company_C,3
