Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Seeker_A,Company_B,False,False,Company_B,1
1,Seeker_B,Company_A,False,False,Company_A,1
1,Seeker_C,Company_C,False,False,Company_C,1
1,Seeker_D,Company_E,False,False,Company_E,5
1,Seeker_E,Company_D,False,False,Company_D,5
2,Seeker_A,Company_B,False,False,Company_B,1
2,Seeker_B,Company_A,False,False,Company_A,1
2,Seeker_C,Company_C,False,False,Company_C,1
2,Seeker_D,Unmatched,False,False,Unmatched,-
2,Seeker_E,Company_E,False,False,Company_E,1
3,Seeker_A,Company_B,True,True,Company_B,1
3,Seeker_B,Company_A,True,True,Company_A,1
3,Seeker_C,Company_C,True,True,Company_C,1
3,Seeker_D,Company_D,True,True,Company_D,1
3,Seeker_E,Company_E,True,True,Company_E,1
4,Seeker_A,Company_B,False,False,Company_B,1
4,Seeker_B,Company_C,False,False,Company_C,2
4,Seeker_C,Unmatched,False,False,Unmatched,-
4,Seeker_D,Company_D,False,False,Company_D,1
4,Seeker_E,Company_E,False,False,Company_E,1
5,Seeker_A,Company_B,False,False,Company_B,1
5,Seeker_B,Company_A,False,False,Company_A,1
5,Seeker_C,Company_C,False,False,Company_C,1
5,Seeker_D,Company_E,False,False,Company_E,5
5,Seeker_E,Company_D,False,False,Company_D,5
6,Seeker_A,Company_A,False,False,Company_A,2
6,Seeker_B,Company_B,False,False,Company_B,3
6,Seeker_C,Company_C,False,False,Company_C,1
6,Seeker_D,Company_D,False,False,Company_D,1
6,Seeker_E,Company_E,False,False,Company_E,1
7,Seeker_A,Company_B,False,False,Company_B,1
7,Seeker_B,Company_C,False,False,Company_C,2
7,Seeker_C,Company_D,False,False,Company_D,4
7,Seeker_D,Company_E,False,False,Company_E,5
7,Seeker_E,Company_A,False,False,Company_A,3
8,Seeker_A,Company_A,False,False,Company_A,2
8,Seeker_B,Company_C,False,False,Company_C,2
8,Seeker_C,Company_E,False,False,Company_E,5
8,Seeker_D,Company_D,False,False,Company_D,1
8,Seeker_E,Company_B,False,False,Company_B,2
9,Seeker_A,Company_C,False,False,Company_C,3
9,Seeker_B,Company_A,False,False,Company_A,1
9,Seeker_C,Company_B,False,False,Company_B,2
9,Seeker_D,Company_D,False,False,Company_D,1
9,Seeker_E,Company_E,False,False,Company_E,1
10,Seeker_A,Company_B,False,False,Company_B,1
10,Seeker_B,Company_C,False,False,Company_C,2
10,Seeker_C,Company_A,False,False,Company_A,3
10,Seeker_D,Company_D,False,False,Company_D,1
10,Seeker_E,Company_E,False,False,Company_E,1
11,Seeker_A,Company_E,False,False,Company_E,5
11,Seeker_B,Company_B,False,False,Company_B,3
11,Seeker_C,Company_C,False,False,Company_C,1
11,Seeker_D,Company_D,False,False,Company_D,1
11,Seeker_E,Company_A,False,False,Company_A,3
12,Seeker_A,Company_A,False,False,Company_A,2
12,Seeker_B,Company_D,False,False,Company_D,5
12,Seeker_C,Company_B,False,False,Company_B,2
12,Seeker_D,Company_E,False,False,Company_E,5
12,Seeker_E,Unmatched,False,False,Unmatched,-
13,Seeker_A,Company_B,True,True,Company_B,1
13,Seeker_B,Company_A,True,True,Company_A,1
13,Seeker_C,Company_C,True,True,Company_C,1
13,Seeker_D,Company_D,True,True,Company_D,1
13,Seeker_E,Company_E,True,True,Company_E,1
14,Seeker_A,Company_B,False,False,Company_B,1
14,Seeker_B,Company_E,False,False,Company_E,4
14,Seeker_C,Company_C,False,False,Company_C,1
14,Seeker_D,Company_D,False,False,Company_D,1
14,Seeker_E,Unmatched,False,False,Unmatched,-
15,Seeker_A,Company_A,False,False,Company_A,2
15,Seeker_B,Company_C,False,False,Company_C,2
15,Seeker_C,Company_B,False,False,Company_B,2
15,Seeker_D,Company_D,False,False,Company_D,1
15,Seeker_E,Unmatched,False,False,Unmatched,-
16,Seeker_A,Company_B,False,False,Company_B,1
16,Seeker_B,Company_A,False,False,Company_A,1
16,Seeker_C,Company_C,False,False,Company_C,1
16,Seeker_D,Company_D,False,False,Company_D,1
16,Seeker_E,Unmatched,False,False,Unmatched,-
17,Seeker_A,Company_A,False,False,Company_A,2
17,Seeker_B,Company_C,False,False,Company_C,2
17,Seeker_C,Company_D,False,False,Company_D,4
17,Seeker_D,Company_E,False,False,Company_E,5
17,Seeker_E,Unmatched,False,False,Unmatched,-
18,Seeker_A,Company_B,False,False,Company_B,1
18,Seeker_B,Company_C,False,False,Company_C,2
18,Seeker_C,Company_D,False,False,Company_D,4
