Trial,Agent,Matched_Partner,Stability,Efficiency
1,Parent_A,Nursery_B,True,True
1,Parent_B,Nursery_E,True,True
1,Parent_C,Nursery_D,True,True
1,Parent_D,Nursery_A,True,True
1,Parent_E,Nursery_C,True,True
2,Parent_A,Nursery_B,True,True
2,Parent_B,Nursery_E,True,True
2,Parent_C,Nursery_D,True,True
2,Parent_D,Nursery_A,True,True
2,Parent_E,Nursery_C,True,True
3,Parent_A,Nursery_B,True,True
3,Parent_B,Nursery_E,True,True
3,Parent_C,Nursery_D,True,True
3,Parent_D,Nursery_A,True,True
3,Parent_E,Nursery_C,True,True
4,Parent_A,Nursery_B,True,True
4,Parent_B,Nursery_E,True,True
4,Parent_C,Nursery_D,True,True
4,Parent_D,Nursery_A,True,True
4,Parent_E,Nursery_C,True,True
5,Parent_A,Nursery_B,True,True
5,Parent_B,Nursery_E,True,True
5,Parent_C,Nursery_D,True,True
5,Parent_D,Nursery_A,True,True
5,Parent_E,Nursery_C,True,True
6,Parent_A,Nursery_B,True,True
6,Parent_B,Nursery_E,True,True
6,Parent_C,Nursery_D,True,True
6,Parent_D,Nursery_A,True,True
6,Parent_E,Nursery_C,True,True
7,Parent_A,Nursery_B,True,True
7,Parent_B,Nursery_E,True,True
7,Parent_C,Nursery_D,True,True
7,Parent_D,Nursery_A,True,True
7,Parent_E,Nursery_C,True,True
8,Parent_A,Nursery_B,False,False
8,Parent_B,Unmatched,False,False
8,Parent_C,Nursery_D,False,False
8,Parent_D,Nursery_A,False,False
8,Parent_E,Nursery_E,False,False
9,Parent_A,Nursery_B,True,True
9,Parent_B,Nursery_E,True,True
9,Parent_C,Nursery_D,True,True
9,Parent_D,Nursery_A,True,True
9,Parent_E,Nursery_C,True,True
10,Parent_A,Nursery_B,True,True
10,Parent_B,Nursery_E,True,True
10,Parent_C,Nursery_D,True,True
10,Parent_D,Nursery_A,True,True
10,Parent_E,Nursery_C,True,True
11,Parent_A,Nursery_B,True,True
11,Parent_B,Nursery_E,True,True
11,Parent_C,Nursery_D,True,True
11,Parent_D,Nursery_A,True,True
11,Parent_E,Nursery_C,True,True
12,Parent_A,Nursery_B,True,True
12,Parent_B,Nursery_E,True,True
12,Parent_C,Nursery_D,True,True
12,Parent_D,Nursery_A,True,True
12,Parent_E,Nursery_C,True,True
13,Parent_A,Nursery_B,True,True
13,Parent_B,Nursery_E,True,True
13,Parent_C,Nursery_D,True,True
13,Parent_D,Nursery_A,True,True
13,Parent_E,Nursery_C,True,True
14,Parent_A,Nursery_B,True,True
14,Parent_B,Nursery_E,True,True
14,Parent_C,Nursery_D,True,True
14,Parent_D,Nursery_A,True,True
14,Parent_E,Nursery_C,True,True
15,Parent_A,Nursery_B,True,True
15,Parent_B,Nursery_E,True,True
15,Parent_C,Nursery_D,True,True
15,Parent_D,Nursery_A,True,True
15,Parent_E,Nursery_C,True,True
16,Parent_A,Nursery_B,True,True
16,Parent_B,Nursery_E,True,True
16,Parent_C,Nursery_D,True,True
16,Parent_D,Nursery_A,True,True
16,Parent_E,Nursery_C,True,True
17,Parent_A,Nursery_B,True,True
17,Parent_B,Nursery_E,True,True
17,Parent_C,Nursery_D,True,True
17,Parent_D,Nursery_A,True,True
17,Parent_E,Nursery_C,True,True
18,Parent_A,Nursery_B,False,False
18,Parent_B,Unmatched,False,False
18,Parent_C,Nursery_D,False,False
18,Parent_D,Nursery_A,False,False
18,Parent_E,Nursery_C,False,False
19,Parent_A,Nursery_B,True,True
19,Parent_B,Nursery_E,True,True
19,Parent_C,Nursery_D,True,True
19,Parent_D,Nursery_A,True,True
19,Parent_E,Nursery_C,True,True
20,Parent_A,Nursery_B,True,True
20,Parent_B,Nursery_E,True,True
20,Parent_C,Nursery_D,True,True
20,Parent_D,Nursery_A,True,True
20,Parent_E,Nursery_C,True,True
21,Parent_A,Nursery_E,False,True
21,Parent_B,Nursery_C,False,True
21,Parent_C,Nursery_D,False,True
21,Parent_D,Nursery_A,False,True
21,Parent_E,Nursery_B,False,True
22,Parent_A,Nursery_B,True,True
22,Parent_B,Nursery_E,True,True
22,Parent_C,Nursery_D,True,True
22,Parent_D,Nursery_A,True,True
22,Parent_E,Nursery_C,True,True
23,Parent_A,Nursery_B,True,True
23,Parent_B,Nursery_E,True,True
23,Parent_C,Nursery_D,True,True
23,Parent_D,Nursery_A,True,True
23,Parent_E,Nursery_C,True,True
24,Parent_A,Nursery_B,True,True
24,Parent_B,Nursery_E,True,True
24,Parent_C,Nursery_D,True,True
24,Parent_D,Nursery_A,True,True
24,Parent_E,Nursery_C,True,True
25,Parent_A,Nursery_B,True,True
25,Parent_B,Nursery_E,True,True
25,Parent_C,Nursery_D,True,True
25,Parent_D,Nursery_A,True,True
25,Parent_E,Nursery_C,True,True
26,Parent_A,Nursery_B,True,True
26,Parent_B,Nursery_E,True,True
26,Parent_C,Nursery_D,True,True
26,Parent_D,Nursery_A,True,True
26,Parent_E,Nursery_C,True,True
27,Parent_A,Nursery_B,True,True
27,Parent_B,Nursery_E,True,True
27,Parent_C,Nursery_D,True,True
27,Parent_D,Nursery_A,True,True
27,Parent_E,Nursery_C,True,True
28,Parent_A,Nursery_B,True,True
28,Parent_B,Nursery_E,True,True
28,Parent_C,Nursery_D,True,True
28,Parent_D,Nursery_A,True,True
28,Parent_E,Nursery_C,True,True
29,Parent_A,Nursery_B,True,True
29,Parent_B,Nursery_E,True,True
29,Parent_C,Nursery_D,True,True
29,Parent_D,Nursery_A,True,True
29,Parent_E,Nursery_C,True,True
30,Parent_A,Nursery_B,True,True
30,Parent_B,Nursery_E,True,True
30,Parent_C,Nursery_D,True,True
30,Parent_D,Nursery_A,True,True
30,Parent_E,Nursery_C,True,True
31,Parent_A,Nursery_B,True,True
31,Parent_B,Nursery_E,True,True
31,Parent_C,Nursery_D,True,True
31,Parent_D,Nursery_A,True,True
31,Parent_E,Nursery_C,True,True
32,Parent_A,Nursery_B,True,True
32,Parent_B,Nursery_E,True,True
32,Parent_C,Nursery_D,True,True
32,Parent_D,Nursery_A,True,True
32,Parent_E,Nursery_C,True,True
33,Parent_A,Nursery_B,True,True
33,Parent_B,Nursery_E,True,True
33,Parent_C,Nursery_D,True,True
33,Parent_D,Nursery_A,True,True
33,Parent_E,Nursery_C,True,True
34,Parent_A,Nursery_B,True,True
34,Parent_B,Nursery_E,True,True
34,Parent_C,Nursery_D,True,True
34,Parent_D,Nursery_A,True,True
34,Parent_E,Nursery_C,True,True
35,Parent_A,Nursery_B,True,True
35,Parent_B,Nursery_E,True,True
35,Parent_C,Nursery_D,True,True
35,Parent_D,Nursery_A,True,True
35,Parent_E,Nursery_C,True,True
36,Parent_A,Nursery_B,True,True
36,Parent_B,Nursery_E,True,True
36,Parent_C,Nursery_D,True,True
36,Parent_D,Nursery_A,True,True
36,Parent_E,Nursery_C,True,True
37,Parent_A,Nursery_B,True,False
37,Parent_B,Nursery_C,True,False
37,Parent_C,Nursery_D,True,False
37,Parent_D,Nursery_A,True,False
37,Parent_E,Nursery_E,True,False
38,Parent_A,Nursery_B,True,True
38,Parent_B,Nursery_E,True,True
38,Parent_C,Nursery_D,True,True
38,Parent_D,Nursery_A,True,True
38,Parent_E,Nursery_C,True,True
39,Parent_A,Nursery_B,True,True
39,Parent_B,Nursery_E,True,True
39,Parent_C,Nursery_D,True,True
39,Parent_D,Nursery_A,True,True
39,Parent_E,Nursery_C,True,True
40,Parent_A,Nursery_B,True,True
40,Parent_B,Nursery_E,True,True
40,Parent_C,Nursery_D,True,True
40,Parent_D,Nursery_A,True,True
40,Parent_E,Nursery_C,True,True
41,Parent_A,Nursery_B,True,True
41,Parent_B,Nursery_E,True,True
41,Parent_C,Nursery_D,True,True
41,Parent_D,Nursery_A,True,True
41,Parent_E,Nursery_C,True,True
42,Parent_A,Nursery_B,True,True
42,Parent_B,Nursery_E,True,True
42,Parent_C,Nursery_D,True,True
42,Parent_D,Nursery_A,True,True
42,Parent_E,Nursery_C,True,True
43,Parent_A,Nursery_B,True,True
43,Parent_B,Nursery_E,True,True
43,Parent_C,Nursery_D,True,True
43,Parent_D,Nursery_A,True,True
43,Parent_E,Nursery_C,True,True
44,Parent_A,Nursery_B,True,True
44,Parent_B,Nursery_E,True,True
44,Parent_C,Nursery_D,True,True
44,Parent_D,Nursery_A,True,True
44,Parent_E,Nursery_C,True,True
45,Parent_A,Nursery_B,True,True
45,Parent_B,Nursery_E,True,True
45,Parent_C,Nursery_D,True,True
45,Parent_D,Nursery_A,True,True
45,Parent_E,Nursery_C,True,True
46,Parent_A,Nursery_B,True,True
46,Parent_B,Nursery_E,True,True
46,Parent_C,Nursery_D,True,True
46,Parent_D,Nursery_A,True,True
46,Parent_E,Nursery_C,True,True
47,Parent_A,Nursery_B,True,True
47,Parent_B,Nursery_E,True,True
47,Parent_C,Nursery_D,True,True
47,Parent_D,Nursery_A,True,True
47,Parent_E,Nursery_C,True,True
48,Parent_A,Nursery_B,True,True
48,Parent_B,Nursery_E,True,True
48,Parent_C,Nursery_D,True,True
48,Parent_D,Nursery_A,True,True
48,Parent_E,Nursery_C,True,True
49,Parent_A,Nursery_B,True,True
49,Parent_B,Nursery_E,True,True
49,Parent_C,Nursery_D,True,True
49,Parent_D,Nursery_A,True,True
49,Parent_E,Nursery_C,True,True
50,Parent_A,Nursery_B,True,True
50,Parent_B,Nursery_E,True,True
50,Parent_C,Nursery_D,True,True
50,Parent_D,Nursery_A,True,True
50,Parent_E,Nursery_C,True,True
51,Parent_A,Nursery_B,True,True
51,Parent_B,Nursery_E,True,True
51,Parent_C,Nursery_D,True,True
51,Parent_D,Nursery_A,True,True
51,Parent_E,Nursery_C,True,True
52,Parent_A,Nursery_B,True,True
52,Parent_B,Nursery_E,True,True
52,Parent_C,Nursery_D,True,True
52,Parent_D,Nursery_A,True,True
52,Parent_E,Nursery_C,True,True
53,Parent_A,Nursery_B,True,True
53,Parent_B,Nursery_E,True,True
53,Parent_C,Nursery_D,True,True
53,Parent_D,Nursery_A,True,True
53,Parent_E,Nursery_C,True,True
54,Parent_A,Nursery_B,True,True
54,Parent_B,Nursery_E,True,True
54,Parent_C,Nursery_D,True,True
54,Parent_D,Nursery_A,True,True
54,Parent_E,Nursery_C,True,True
55,Parent_A,Nursery_B,True,True
55,Parent_B,Nursery_E,True,True
55,Parent_C,Nursery_D,True,True
55,Parent_D,Nursery_A,True,True
55,Parent_E,Nursery_C,True,True
56,Parent_A,Nursery_B,True,True
56,Parent_B,Nursery_E,True,True
56,Parent_C,Nursery_D,True,True
56,Parent_D,Nursery_A,True,True
56,Parent_E,Nursery_C,True,True
57,Parent_A,Nursery_B,True,True
57,Parent_B,Nursery_E,True,True
57,Parent_C,Nursery_D,True,True
57,Parent_D,Nursery_A,True,True
57,Parent_E,Nursery_C,True,True
58,Parent_A,Nursery_B,True,True
58,Parent_B,Nursery_E,True,True
58,Parent_C,Nursery_D,True,True
58,Parent_D,Nursery_A,True,True
58,Parent_E,Nursery_C,True,True
59,Parent_A,Nursery_B,False,False
59,Parent_B,Nursery_E,False,False
59,Parent_C,Unmatched,False,False
59,Parent_D,Nursery_A,False,False
59,Parent_E,Nursery_C,False,False
60,Parent_A,Nursery_B,True,True
60,Parent_B,Nursery_E,True,True
60,Parent_C,Nursery_D,True,True
60,Parent_D,Nursery_A,True,True
60,Parent_E,Nursery_C,True,True
61,Parent_A,Nursery_B,True,True
61,Parent_B,Nursery_E,True,True
61,Parent_C,Nursery_D,True,True
61,Parent_D,Nursery_A,True,True
61,Parent_E,Nursery_C,True,True
62,Parent_A,Nursery_B,True,True
62,Parent_B,Nursery_E,True,True
62,Parent_C,Nursery_D,True,True
62,Parent_D,Nursery_A,True,True
62,Parent_E,Nursery_C,True,True
63,Parent_A,Nursery_B,True,True
63,Parent_B,Nursery_E,True,True
63,Parent_C,Nursery_D,True,True
63,Parent_D,Nursery_A,True,True
63,Parent_E,Nursery_C,True,True
64,Parent_A,Nursery_B,True,True
64,Parent_B,Nursery_E,True,True
64,Parent_C,Nursery_D,True,True
64,Parent_D,Nursery_A,True,True
64,Parent_E,Nursery_C,True,True
65,Parent_A,Nursery_B,True,True
65,Parent_B,Nursery_E,True,True
65,Parent_C,Nursery_D,True,True
65,Parent_D,Nursery_A,True,True
65,Parent_E,Nursery_C,True,True
66,Parent_A,Nursery_B,True,True
66,Parent_B,Nursery_E,True,True
66,Parent_C,Nursery_D,True,True
66,Parent_D,Nursery_A,True,True
66,Parent_E,Nursery_C,True,True
67,Parent_A,Nursery_B,True,True
67,Parent_B,Nursery_E,True,True
67,Parent_C,Nursery_D,True,True
67,Parent_D,Nursery_A,True,True
67,Parent_E,Nursery_C,True,True
68,Parent_A,Nursery_B,True,True
68,Parent_B,Nursery_E,True,True
68,Parent_C,Nursery_D,True,True
68,Parent_D,Nursery_A,True,True
68,Parent_E,Nursery_C,True,True
69,Parent_A,Nursery_B,True,True
69,Parent_B,Nursery_E,True,True
69,Parent_C,Nursery_D,True,True
69,Parent_D,Nursery_A,True,True
69,Parent_E,Nursery_C,True,True
70,Parent_A,Nursery_B,True,True
70,Parent_B,Nursery_E,True,True
70,Parent_C,Nursery_D,True,True
70,Parent_D,Nursery_A,True,True
70,Parent_E,Nursery_C,True,True
71,Parent_A,Nursery_B,True,True
71,Parent_B,Nursery_E,True,True
71,Parent_C,Nursery_D,True,True
71,Parent_D,Nursery_A,True,True
71,Parent_E,Nursery_C,True,True
72,Parent_A,Nursery_B,True,True
72,Parent_B,Nursery_E,True,True
72,Parent_C,Nursery_D,True,True
72,Parent_D,Nursery_A,True,True
72,Parent_E,Nursery_C,True,True
73,Parent_A,Nursery_B,True,True
73,Parent_B,Nursery_E,True,True
73,Parent_C,Nursery_D,True,True
73,Parent_D,Nursery_A,True,True
73,Parent_E,Nursery_C,True,True
74,Parent_A,Nursery_B,True,True
74,Parent_B,Nursery_E,True,True
74,Parent_C,Nursery_D,True,True
74,Parent_D,Nursery_A,True,True
74,Parent_E,Nursery_C,True,True
75,Parent_A,Nursery_B,True,True
75,Parent_B,Nursery_E,True,True
75,Parent_C,Nursery_D,True,True
75,Parent_D,Nursery_A,True,True
75,Parent_E,Nursery_C,True,True
76,Parent_A,Nursery_B,True,False
76,Parent_B,Nursery_C,True,False
76,Parent_C,Nursery_D,True,False
76,Parent_D,Nursery_A,True,False
76,Parent_E,Nursery_E,True,False
77,Parent_A,Nursery_B,True,True
77,Parent_B,Nursery_E,True,True
77,Parent_C,Nursery_D,True,True
77,Parent_D,Nursery_A,True,True
77,Parent_E,Nursery_C,True,True
78,Parent_A,Nursery_B,True,True
78,Parent_B,Nursery_E,True,True
78,Parent_C,Nursery_D,True,True
78,Parent_D,Nursery_A,True,True
78,Parent_E,Nursery_C,True,True
79,Parent_A,Nursery_B,True,True
79,Parent_B,Nursery_E,True,True
79,Parent_C,Nursery_D,True,True
79,Parent_D,Nursery_A,True,True
79,Parent_E,Nursery_C,True,True
80,Parent_A,Nursery_B,True,True
80,Parent_B,Nursery_E,True,True
80,Parent_C,Nursery_D,True,True
80,Parent_D,Nursery_A,True,True
80,Parent_E,Nursery_C,True,True
81,Parent_A,Nursery_B,True,True
81,Parent_B,Nursery_E,True,True
81,Parent_C,Nursery_D,True,True
81,Parent_D,Nursery_A,True,True
81,Parent_E,Nursery_C,True,True
82,Parent_A,Nursery_B,True,True
82,Parent_B,Nursery_E,True,True
82,Parent_C,Nursery_D,True,True
82,Parent_D,Nursery_A,True,True
82,Parent_E,Nursery_C,True,True
83,Parent_A,Nursery_B,True,True
83,Parent_B,Nursery_E,True,True
83,Parent_C,Nursery_D,True,True
83,Parent_D,Nursery_A,True,True
83,Parent_E,Nursery_C,True,True
84,Parent_A,Nursery_B,True,True
84,Parent_B,Nursery_E,True,True
84,Parent_C,Nursery_D,True,True
84,Parent_D,Nursery_A,True,True
84,Parent_E,Nursery_C,True,True
85,Parent_A,Nursery_B,True,True
