Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Student_A,School_B,True,False,School_B,2
1,Student_B,School_C,True,False,School_C,2
1,Student_C,School_D,True,False,School_D,1
1,Student_D,School_A,True,False,School_A,2
1,Student_E,School_E,True,False,School_E,5
2,Student_A,School_B,True,True,School_B,2
2,Student_B,School_E,True,True,School_E,1
2,Student_C,School_D,True,True,School_D,1
2,Student_D,School_A,True,True,School_A,2
2,Student_E,School_C,True,True,School_C,1
3,Student_A,School_B,True,True,School_B,2
3,Student_B,School_E,True,True,School_E,1
3,Student_C,School_D,True,True,School_D,1
3,Student_D,School_A,True,True,School_A,2
3,Student_E,School_C,True,True,School_C,1
4,Student_A,School_B,True,True,School_B,2
4,Student_B,School_E,True,True,School_E,1
4,Student_C,School_D,True,True,School_D,1
4,Student_D,School_A,True,True,School_A,2
4,Student_E,School_C,True,True,School_C,1
5,Student_A,School_B,True,True,School_B,2
5,Student_B,School_E,True,True,School_E,1
5,Student_C,School_D,True,True,School_D,1
5,Student_D,School_A,True,True,School_A,2
5,Student_E,School_C,True,True,School_C,1
6,Student_A,School_B,True,True,School_B,2
6,Student_B,School_E,True,True,School_E,1
6,Student_C,School_D,True,True,School_D,1
6,Student_D,School_A,True,True,School_A,2
6,Student_E,School_C,True,True,School_C,1
7,Student_A,School_B,True,True,School_B,2
7,Student_B,School_E,True,True,School_E,1
7,Student_C,School_D,True,True,School_D,1
7,Student_D,School_A,True,True,School_A,2
7,Student_E,School_C,True,True,School_C,1
8,Student_A,School_B,True,True,School_B,2
8,Student_B,School_E,True,True,School_E,1
8,Student_C,School_D,True,True,School_D,1
8,Student_D,School_A,True,True,School_A,2
8,Student_E,School_C,True,True,School_C,1
9,Student_A,School_B,True,True,School_B,2
9,Student_B,School_E,True,True,School_E,1
9,Student_C,School_D,True,True,School_D,1
9,Student_D,School_A,True,True,School_A,2
9,Student_E,School_C,True,True,School_C,1
10,Student_A,School_B,True,False,School_B,2
10,Student_B,School_C,True,False,School_C,2
10,Student_C,School_D,True,False,School_D,1
10,Student_D,School_A,True,False,School_A,2
10,Student_E,School_E,True,False,School_E,5
11,Student_A,School_B,True,True,School_B,2
11,Student_B,School_E,True,True,School_E,1
11,Student_C,School_D,True,True,School_D,1
11,Student_D,School_A,True,True,School_A,2
11,Student_E,School_C,True,True,School_C,1
12,Student_A,School_B,True,True,School_B,2
12,Student_B,School_E,True,True,School_E,1
12,Student_C,School_D,True,True,School_D,1
12,Student_D,School_A,True,True,School_A,2
12,Student_E,School_C,True,True,School_C,1
13,Student_A,School_B,True,False,School_B,2
13,Student_B,School_C,True,False,School_C,2
13,Student_C,School_D,True,False,School_D,1
13,Student_D,School_A,True,False,School_A,2
13,Student_E,School_E,True,False,School_E,5
14,Student_A,School_B,True,True,School_B,2
14,Student_B,School_E,True,True,School_E,1
14,Student_C,School_D,True,True,School_D,1
14,Student_D,School_A,True,True,School_A,2
14,Student_E,School_C,True,True,School_C,1
15,Student_A,School_B,True,True,School_B,2
15,Student_B,School_E,True,True,School_E,1
15,Student_C,School_D,True,True,School_D,1
15,Student_D,School_A,True,True,School_A,2
15,Student_E,School_C,True,True,School_C,1
16,Student_A,School_B,True,False,School_B,2
16,Student_B,School_C,True,False,School_C,2
16,Student_C,School_D,True,False,School_D,1
16,Student_D,School_A,True,False,School_A,2
16,Student_E,School_E,True,False,School_E,5
17,Student_A,School_B,True,True,School_B,2
17,Student_B,School_E,True,True,School_E,1
17,Student_C,School_D,True,True,School_D,1
17,Student_D,School_A,True,True,School_A,2
17,Student_E,School_C,True,True,School_C,1
18,Student_A,School_B,True,False,School_B,2
18,Student_B,School_C,True,False,School_C,2
18,Student_C,School_D,True,False,School_D,1
18,Student_D,School_A,True,False,School_A,2
18,Student_E,School_E,True,False,School_E,5
19,Student_A,School_B,True,True,School_B,2
19,Student_B,School_E,True,True,School_E,1
19,Student_C,School_D,True,True,School_D,1
19,Student_D,School_A,True,True,School_A,2
19,Student_E,School_C,True,True,School_C,1
20,Student_A,School_B,True,True,School_B,2
20,Student_B,School_E,True,True,School_E,1
20,Student_C,School_D,True,True,School_D,1
20,Student_D,School_A,True,True,School_A,2
20,Student_E,School_C,True,True,School_C,1
21,Student_A,School_B,True,False,School_B,2
21,Student_B,School_C,True,False,School_C,2
21,Student_C,School_D,True,False,School_D,1
21,Student_D,School_A,True,False,School_A,2
21,Student_E,School_E,True,False,School_E,5
22,Student_A,School_B,True,True,School_B,2
22,Student_B,School_E,True,True,School_E,1
22,Student_C,School_D,True,True,School_D,1
22,Student_D,School_A,True,True,School_A,2
22,Student_E,School_C,True,True,School_C,1
23,Student_A,School_B,True,True,School_B,2
23,Student_B,School_E,True,True,School_E,1
23,Student_C,School_D,True,True,School_D,1
23,Student_D,School_A,True,True,School_A,2
23,Student_E,School_C,True,True,School_C,1
24,Student_A,School_B,True,True,School_B,2
24,Student_B,School_E,True,True,School_E,1
24,Student_C,School_D,True,True,School_D,1
24,Student_D,School_A,True,True,School_A,2
24,Student_E,School_C,True,True,School_C,1
25,Student_A,School_B,True,True,School_B,2
25,Student_B,School_E,True,True,School_E,1
25,Student_C,School_D,True,True,School_D,1
25,Student_D,School_A,True,True,School_A,2
25,Student_E,School_C,True,True,School_C,1
26,Student_A,School_B,True,True,School_B,2
26,Student_B,School_E,True,True,School_E,1
26,Student_C,School_D,True,True,School_D,1
26,Student_D,School_A,True,True,School_A,2
26,Student_E,School_C,True,True,School_C,1
27,Student_A,School_B,True,True,School_B,2
27,Student_B,School_E,True,True,School_E,1
27,Student_C,School_D,True,True,School_D,1
27,Student_D,School_A,True,True,School_A,2
27,Student_E,School_C,True,True,School_C,1
28,Student_A,School_B,True,True,School_B,2
28,Student_B,School_E,True,True,School_E,1
28,Student_C,School_D,True,True,School_D,1
28,Student_D,School_A,True,True,School_A,2
28,Student_E,School_C,True,True,School_C,1
29,Student_A,School_B,True,True,School_B,2
29,Student_B,School_E,True,True,School_E,1
29,Student_C,School_D,True,True,School_D,1
29,Student_D,School_A,True,True,School_A,2
29,Student_E,School_C,True,True,School_C,1
30,Student_A,School_B,True,True,School_B,2
30,Student_B,School_E,True,True,School_E,1
30,Student_C,School_D,True,True,School_D,1
30,Student_D,School_A,True,True,School_A,2
30,Student_E,School_C,True,True,School_C,1
31,Student_A,School_B,True,True,School_B,2
31,Student_B,School_E,True,True,School_E,1
31,Student_C,School_D,True,True,School_D,1
31,Student_D,School_A,True,True,School_A,2
31,Student_E,School_C,True,True,School_C,1
32,Student_A,School_B,True,False,School_B,2
32,Student_B,School_C,True,False,School_C,2
32,Student_C,School_D,True,False,School_D,1
32,Student_D,School_A,True,False,School_A,2
32,Student_E,School_E,True,False,School_E,5
33,Student_A,School_B,True,True,School_B,2
33,Student_B,School_E,True,True,School_E,1
33,Student_C,School_D,True,True,School_D,1
33,Student_D,School_A,True,True,School_A,2
33,Student_E,School_C,True,True,School_C,1
34,Student_A,School_B,True,True,School_B,2
34,Student_B,School_E,True,True,School_E,1
34,Student_C,School_D,True,True,School_D,1
34,Student_D,School_A,True,True,School_A,2
34,Student_E,School_C,True,True,School_C,1
35,Student_A,School_B,True,True,School_B,2
35,Student_B,School_E,True,True,School_E,1
35,Student_C,School_D,True,True,School_D,1
35,Student_D,School_A,True,True,School_A,2
35,Student_E,School_C,True,True,School_C,1
36,Student_A,School_B,True,True,School_B,2
36,Student_B,School_E,True,True,School_E,1
36,Student_C,School_D,True,True,School_D,1
