Trial,Agent,Matched_Partner,Stability,Efficiency,Matched_Company,Result_Rank
1,Parent_A,Nursery_A,False,False,Nursery_A,2
1,Parent_B,Nursery_C,False,False,Nursery_C,2
1,Parent_C,Nursery_B,False,False,Nursery_B,2
1,Parent_D,Nursery_D,False,False,Nursery_D,1
1,Parent_E,Nursery_E,False,False,Nursery_E,1
2,Parent_A,Nursery_B,False,False,Nursery_B,1
2,Parent_B,Nursery_C,False,False,Nursery_C,2
2,Parent_C,Nursery_D,False,False,Nursery_D,4
2,Parent_D,Unmatched,False,False,Unmatched,-
2,Parent_E,Nursery_A,False,False,Nursery_A,3
3,Parent_A,Nursery_A,False,False,Nursery_A,2
3,Parent_B,Nursery_C,False,False,Nursery_C,2
3,Parent_C,Nursery_B,False,False,Nursery_B,2
3,Parent_D,Nursery_D,False,False,Nursery_D,1
3,Parent_E,Nursery_E,False,False,Nursery_E,1
4,Parent_A,Nursery_B,False,False,Nursery_B,1
4,Parent_B,Nursery_C,False,False,Nursery_C,2
4,Parent_C,Nursery_A,False,False,Nursery_A,3
4,Parent_D,Nursery_D,False,False,Nursery_D,1
4,Parent_E,Nursery_E,False,False,Nursery_E,1
5,Parent_A,Nursery_A,False,False,Nursery_A,2
5,Parent_B,Nursery_C,False,False,Nursery_C,2
5,Parent_C,Nursery_B,False,False,Nursery_B,2
5,Parent_D,Nursery_D,False,False,Nursery_D,1
5,Parent_E,Nursery_E,False,False,Nursery_E,1
6,Parent_A,Nursery_B,False,False,Nursery_B,1
6,Parent_B,Nursery_C,False,False,Nursery_C,2
6,Parent_C,Nursery_D,False,False,Nursery_D,4
6,Parent_D,Nursery_E,False,False,Nursery_E,5
6,Parent_E,Unmatched,False,False,Unmatched,-
7,Parent_A,Nursery_B,False,False,Nursery_B,1
7,Parent_B,Nursery_E,False,False,Nursery_E,4
7,Parent_C,Nursery_A,False,False,Nursery_A,3
7,Parent_D,Nursery_D,False,False,Nursery_D,1
7,Parent_E,Nursery_C,False,False,Nursery_C,4
8,Parent_A,Nursery_A,False,False,Nursery_A,2
8,Parent_B,Nursery_B,False,False,Nursery_B,3
8,Parent_C,Nursery_C,False,False,Nursery_C,1
8,Parent_D,Nursery_D,False,False,Nursery_D,1
8,Parent_E,Nursery_E,False,False,Nursery_E,1
9,Parent_A,Nursery_B,False,False,Nursery_B,1
9,Parent_B,Nursery_C,False,False,Nursery_C,2
9,Parent_C,Nursery_A,False,False,Nursery_A,3
